ID_Review,Platform,Nama_Hotel,Review_Date,Text_Review,Kenyamanan,Kebersihan,Pelayanan,Harga,Lokasi,Fasilitas,Makanan,Alasan_Kenyamanan,Alasan_Kebersihan,Alasan_Pelayanan,Alasan_Harga,Alasan_Lokasi,Alasan_Fasilitas,Alasan_Makanan
438,Agoda,Hotel Santika Bandung,5/23/2024,kamar pinggir jalan tidak bisa tidur karena berisik motor. hindari kamar pinggir jalan. sarapannya enak.,negatif,,,,,,positif,kamar pinggir jalan tidak bisa tidur karena berisik motor,,,,,,sarapannya enak
439,Agoda,Hotel Santika Bandung,4/2/2023,"itu sudah tua dan semuanya buruk. saya perlu melakukan reservasi untuk pascal santika, tetapi saya tidak sengaja melakukan reservasi. digunakan dua kali dan itu tidak mudah",,,,,,,,,,,,,,
440,Agoda,Hotel Santika Bandung,2/6/2013,"nyaman untuk berbelanja karena dekat dengan toko outlet terkenal, namun kebisingan lalu lintas sangat mengganggu karena kamarnya dekat dengan jalan raya. namun, kamarnya terasa bersih dan rapi mengingat ukuran hotelnya, dan menu 'balini's ayam' yang kami makan siang di restoran tersebut jauh lebih lezat dibandingkan yang kami makan di bali. kolam renangnya agak tidak biasa karena berada di dalam ruangan, terletak di tengah-tengah antara lobi dan kamar di lantai dua, dan jauh lebih kecil dari perkiraan saya. hotel ini dianggap sebagai hotel yang cocok bagi wisatawan individu untuk berbelanja daripada wisata keluarga.",positif,positif,,,positif,negatif,positif,nyaman untuk berbelanja karena dekat dengan toko outlet,"namun, kamarnya terasa bersih dan rapi mengingat ukuran hotelnya, dan menu",,,nyaman untuk berbelanja karena dekat dengan toko outlet terkenal,kolam renangnya agak tidak biasa karena berada di,menu ayam geprek yang kami makan siang di restoran tersebut jauh lebih lezat
441,Agoda,Hotel Santika Bandung,12/9/2012,"kamarnya luas, tapi tidak ada bathtub di kamar mandi, jadi agak merepotkan. layak untuk sarapan di pagi hari, dan ada banyak mall dan outlet di dekatnya sehingga anda bisa berjalan kaki, dan kolamnya kecil sehingga mungkin merepotkan untuk digunakan. saya puas dengan harganya",positif,,,,positif,,positif,kamarnya luas,,,,ada banyak mall dan outlet di dekatnya,,layak untuk sarapan di pagi hari
442,Agoda,Hotel Santika Bandung,5/12/2026,ke bandung indah plaza dan riau junction bisa jalan kaki,,,,,positif,,,,,,,ke bandung indah plaza dan riau junction bisa jalan kaki,,
443,Agoda,Hotel Santika Bandung,5/12/2026,nyaman dengan fasilitas lengkap. kamar yang luas.,positif,,,,,positif,,"nyaman dengan fasilitas lengkap, kamar yang luas",,,,,nyaman dengan fasilitas lengkap.,
444,Agoda,Hotel Santika Bandung,5/10/2026,letak strategis dan nyaman,,,,,positif,,,,,,,letak strategis dan nyaman,,
445,Agoda,Hotel Santika Bandung,4/14/2026,kamar enak besarkk. sarapannya sempurna,positif,,,,,,positif,kamar enak besarkk,,,,,,sarapannya sempurna
446,Agoda,Hotel Santika Bandung,4/10/2026,"proses check in terlalu lama, 1 orang 10 menit, padahal ada 2 meja tetapi hanya 1 meja yang berfungsi!",,,negatif,,,,,,,"proses check in terlalu lama, 1 orang 10 menit",,,,
447,Agoda,Hotel Santika Bandung,3/27/2026,menyenangkan melewati suasana lebaran dan liburan di hotel santika.,positif,,,,,,,menyenangkan melewati suasana lebaran dan liburan di hotel santika,,,,,,
448,Agoda,Hotel Santika Bandung,11/12/2025,bagus dan nyaman (tidak berisik),positif,,,,,,,bagus dan nyaman (tidak berisik),,,,,,
449,Agoda,Hotel Santika Bandung,11/5/2025,tidak banyak waktu buat liburan,,,,,,,,,,,,,,
450,Agoda,Hotel Santika Bandung,10/13/2025,pertama nginap hotel ini all luar biasa.,,,,,,,,,,,,,,
451,Agoda,Hotel Santika Bandung,9/13/2025,lokasi bagus dekat bip namun hotel kurang kebersihanya di kamar mandi dan tembok hotel sebaiknya di cat ulang lagi banyak hitam hitam,netral,negatif,,,positif,,,hotel kurang kebersihanya di kamar mandi dan tembok hotel sebaiknya di cat ulang,hotel kurang kebersihannya di kamar mandi,,,lokasi bagus dekat bip,,
452,Agoda,Hotel Santika Bandung,9/4/2025,tinggal enak di santika bandung,,,,,,,,,,,,,,
453,Agoda,Hotel Santika Bandung,7/28/2025,sarapan yang disediakan sangat bervariasi dengan rasa yang enak,,,,,,,positif,,,,,,,sarapan yang disediakan sangat bervariasi dengan rasa yang enak
454,Agoda,Hotel Santika Bandung,7/18/2025,"tempatnya sgt strategis, kamar nya luas, pelayanan baik, bersih",positif,positif,positif,,positif,,,kamar nya luas,bersih,pelayanan baik,,tempatnya sgt strategis,,
455,Agoda,Hotel Santika Bandung,7/17/2025,tidak salah menjadi pelanggan htl santika sejak dahulu,,,,,,,,,,,,,,
456,Agoda,Hotel Santika Bandung,7/7/2025,nama hotel santika adalah nama hotel besar san berkelas sejak jama dulu yang bertahan hingga saat ini,,,,,,,,,,,,,,
457,Agoda,Hotel Santika Bandung,6/5/2025,"lingkungan hotel berada di riau junction, dekat pusat perbelanjaan dan factory outlet. juga dekat dengan kuliner k5.",,,,,positif,,,,,,,"lingkungan hotel berada di riau junction, dekat pusat perbelanjaan dan factory outlet",,
458,Agoda,Hotel Santika Bandung,6/2/2025,air conditioner ruang tidak berfungsi dengan baik,negatif,,,,,,,air conditioner ruang tidak berfungsi dengan baik,,,,,,
459,Agoda,Hotel Santika Bandung,5/12/2025,cuman kurang tempat wahana anak bermain dilobi klu yang lain semuanya bagus,,,,,,negatif,,,,,,,cuman kurang tempat wahana anak bermain dilobi,
460,Agoda,Hotel Santika Bandung,4/11/2025,"lokasi nya sangat strategis, tempatnya nyaman dan bersih",positif,positif,,,positif,,,tempatnya nyaman dan bersih,"lokasi nya sangat strategis, tempatnya nyaman dan bersih",,,lokasi nya sangat strategis,,
461,Agoda,Hotel Santika Bandung,4/11/2025,"hotel santika bandung, selalu menjadi pilihan utama",,,,,,,,,,,,,,
462,Agoda,Hotel Santika Bandung,2/6/2025,memuaskan walaupun gedungnya yang tua. dekat dengan fasilitas umum,,,,,positif,netral,,,,,,dekat dengan fasilitas umum,dekat dengan fasilitas umum,
463,Agoda,Hotel Santika Bandung,1/26/2025,"kamar nyaman, lokasi strategis, breakfast banyak pilihan dan enak",positif,,,,positif,,positif,kamar nyaman,,,,lokasi strategis,,breakfast banyak pilihan dan enak
464,Agoda,Hotel Santika Bandung,12/20/2024,1. ada banyak kotoran cicek di luar jendela kamar 352 2. parkir basemand ada tempat sarang kelelawar,,negatif,,,,netral,,,ada banyak kotoran cicek di luar jendela kamar,,,,parkir basemand ada tempat sarang kelelawar,
465,Agoda,Hotel Santika Bandung,12/13/2024,"menginap disini karena lokasi, harga, plus sarapannya. dan kemana mana bisa jalan kaki. depan hotel sudah riau junction, dengan segala holeh holehnya. jalan sedikit dapat banyak resto dan kafe ciamik. sudah 2 x selalu kembali ke santika",,,,netral,positif,,positif,,,,"menginap disini karena lokasi, harga, plus sarapannya.","depan hotel sudah riau junction, dengan segala oleh-olehnya",,sarapannya enak
466,Agoda,Hotel Santika Bandung,12/12/2024,"staf ramah, kebersihan bagus, sayang saat breakfast byk mskanan habis, tidak diisi lagi, hanya sbgian yang diisi, jadi jk breakfast di hotel harus pagi2 spt dapat makanan yang lengkap, wkwkwk",,positif,positif,,,,negatif,,kebersihan bagus,staf ramah,,,,"saat breakfast banyak makanan habis, tidak diisi lagi"
467,Agoda,Hotel Santika Bandung,11/12/2024,sangat senang berkunjung kepenginapan yang letaknya strategis. pelayanan nya sangat baik dan ramah.,,,positif,,positif,,,,,pelayanan nya sangat baik dan ramah,,letaknya strategis,,
468,Agoda,Hotel Santika Bandung,10/16/2024,"keseluruhannya sangat baik, tak terkecuali hidangan pagi nya.",,,,,,,negatif,,,,,,,"keseluruhannya sangat baik, tak terkecuali hidangan pagi nya"
469,Agoda,Hotel Santika Bandung,10/13/2024,tidak cocok ut kalau keluarga pasti jamin jatuh de salah di kasur salah satu,,,,,,,,,,,,,,
470,Agoda,Hotel Santika Bandung,9/16/2024,"hotel santika dekat dengan pusat kota, pas untuk liburan stay keluarga",,,,,positif,,,,,,,hotel santika dekat dengan pusat kota,,
471,Agoda,Hotel Santika Bandung,7/13/2024,"lokasi baik, bersih, staf ramah. cuma hotel lama dan perlu renovasi (properti perlu pembaruan ya).",negatif,positif,positif,,positif,,,hotel lama dan perlu renovasi,"lokasi baik, bersih, staf ramah.",staf ramah,,"lokasi baik, bersih",,
472,Agoda,Hotel Santika Bandung,7/3/2024,"kamar nyaman, pelayanan bagus sayang banget sekelas santika sarapannya tidak banget. extra breakfast 100k, variasi makanannya sedikit. jamu manis banget kyk sirop. bubur kacang ijo dan ketan hitam rasanya tidak banget. aku sering nginap di hotel dari yang low budget sampai bintang lima. santika ini salah satu breakfast terburuk dari segi rasa",positif,,positif,,,,negatif,kamar nyaman,,pelayanan bagus,,,,"sekelas santika sarapannya tidak banget, variasi makanannya sedikit"
473,Agoda,Hotel Santika Bandung,5/21/2024,alhamdulillah pas check in upgrade ke kamar deluxe karena yang superior full. hotel favorit sejak anak2 msh kecil.,,,positif,,,,,,,pas check in upgrade ke kamar deluxe,,,,
474,Agoda,Hotel Santika Bandung,5/12/2024,"hotel strategis di pusat kota, hotel bersih pelayanan sangat baik, sarapan / makanan enak banyak pilihannya",,positif,positif,,positif,,positif,,hotel bersih,pelayanan sangat baik,,hotel strategis di pusat kota,,sarapan/makanan enak banyak pilihannya
475,Agoda,Hotel Santika Bandung,5/10/2024,pelayanan staf excellent,,,netral,,,,,,,pelayanan staf excellent,,,,
476,Agoda,Hotel Santika Bandung,5/2/2024,"dinding bagian atas kelihatan kesamaan. kamar sempat bau rokok, di info kebagian resepsionis direspon dan ditindak lanjutin.",,,positif,,,,,,,direspon dan ditindak lanjutin,,,,
477,Agoda,Hotel Santika Bandung,4/23/2024,limayan dengan harga segitu. baik kok,,,,positif,,,,,,,lumayan dengan harga segitu,,,
478,Agoda,Hotel Santika Bandung,4/21/2024,"terlalu creepe, sebelah kamar pas buka hordeng beh ilalangnya banyak banget ya dah gitu sebelah kantor orang pas buka hordeng banyak orang yang kerja n bisa lihat ke arah kamar seharusnya ditambahin tembok tinggi jadi memberikan kesan nyaman. better kalau jam 5 ke atas di bagian kolom renang n tempat fitness dinyalain biar tidak creepe, makanan baik cuma minuman ada mesin kopi yang bisa milih jenis kopi n coklat panas(kopi hitam, capuccino, latte dan hot coklat)tp cuma bisa buat kopi hitam, petugas bagus positif nya",,,,,,netral,positif,,,,,,"di bagian kolom renang n tempat fitness dinyalain biar tidak creepe, makanan baik cuma",makanan baik
479,Agoda,Hotel Santika Bandung,4/15/2024,"baik semua, breakfast enak",,,,,,,positif,,,,,,,breakfast enak
480,Agoda,Hotel Santika Bandung,2/28/2024,anak saya senang sekali liburan disini.,,,,,,,,,,,,,,
481,Agoda,Hotel Santika Bandung,2/18/2024,"tempat strategis, bersih, staf ramah2, sarapannya enak2 semua, ,",,positif,positif,,positif,,positif,,bersih,staf ramah2,,tempat strategis,,sarapannya enak2 semua
482,Agoda,Hotel Santika Bandung,2/15/2024,"saya sudah 3-5 x nginap disini. hotelnya bangunan lama, tapi lokasi strategis, harganya agak mahal, parkir basement ada yang bocor. namun yang saya sayangkan mutu makanan semakin menurun dibanding beberapa tahun yang lalu",,,,negatif,positif,netral,negatif,,,,harganya agak mahal,lokasi strategis,"hotelnya bangunan lama, tapi lokasi strategis, harganya agak mahal, parkir basement ada yang bocor.",mutu makanan semakin menurun
483,Agoda,Hotel Santika Bandung,1/31/2024,"lokasi strategis, akomodasi bagus, area parkir, bahkan mungkin pelayanannya lebih baik seperti yang saya rasakan sebelumnya, staf bagus tapi sekali lagi, layanannya bisa lebih baik! salah satu hotel terbuka bergaya indonesia yang pernah saya tinggali.",,,positif,,positif,positif,,,,staf bagus,,lokasi strategis,"strategis, akomodasi bagus, area parkir, bahkan mungkin pelayanannya lebih baik seperti",
484,Agoda,Hotel Santika Bandung,1/29/2024,tidak apa-apa untuk menelan,,,,,,,,,,,,,,
485,Agoda,Hotel Santika Bandung,1/17/2024,"bersih, nyaman, luas kamar cukup. breakfast enak banget dan banyak pilihan makanan. lokasi strategis dekat. perlu ada renovasi karena sudah cukup berumur hotelnya.",positif,positif,,,positif,,positif,"nyaman, luas kamar cukup",bersih,,,lokasi strategis dekat,,breakfast enak banget dan banyak pilihan makanan
486,Agoda,Hotel Santika Bandung,1/17/2024,"bersih, value for money, pelayanan bagus secara keseluruhan, lokasinya juga bagus di kota bandung.",,positif,positif,positif,positif,,,,bersih,pelayanan bagus secara keseluruhan,value for money,lokasinya juga bagus di kota bandung,,
487,Agoda,Hotel Santika Bandung,1/14/2024,"jujur aja, dari semua hotel santika yang pernah saya kunjungi, cuma hotel santika dibandung ini ynag masakannya/sarapannya kurang berasa enak, memang menu nya variatif tapi rasa nya kurang",,,,,,,negatif,,,,,,,cuma hotel santika dibandung ini yang masakannya/sarapannya kurang berasa enak
488,Agoda,Hotel Santika Bandung,1/3/2024,bersih dan baik aja buat tinggal,,positif,,,,,,,bersih dan baik aja buat tinggal,,,,,
489,Agoda,Hotel Santika Bandung,12/30/2023,"lokasinya strategis, , staffnya ramah, kamarnya bersih dan pelayanan nya bagus, menu sarapan nya enak",,positif,positif,,positif,,positif,,kamarnya bersih,staffnya ramah,,lokasinya strategis,,menu sarapan nya enak
490,Agoda,Hotel Santika Bandung,12/22/2023,nyaman dan dekat kota. sayang kolam renang nya kecil,positif,,,,,negatif,,nyaman dan dekat kota,,,,,kolam renang nya kecil,
491,Agoda,Hotel Santika Bandung,12/17/2023,mau kembali lagi menginap di santika bandung,,,,,,,,,,,,,,
492,Agoda,Hotel Santika Bandung,12/10/2023,"ketika menginap di santika dengan anak kecil selama 2 malam, pd hari pertama breakfast tidak ada keluhan atau tagihan apapun dengan kata lain berjalan baik2 saja. namun pd hari kedua ada tagihan biaya breakfast tanpa konfirmasi ketika check in (di awal kedatangan) yang membuat bingung dikarenakan alasannya ada anak kecil, tetapi saya menolak karena tidak ada konfirmasi atau peraturan yang jelas di awal kedatangan dan membuat saya badmood seharian. jd untuk yang mau menginap di hotel santika harap hati2 jika membawa anak kecil karena bisa ada biaya charge mendadak yang muncul. trims",,,negatif,netral,,,netral,,,ada tagihan biaya breakfast tanpa konfirmasi ketika check in,namun pd hari kedua ada tagihan biaya breakfast tanpa konfirmasi ketika check in (di,,,"selama 2 malam, pd hari pertama breakfast tidak ada keluhan atau tagihan apapun dengan"
493,Agoda,Hotel Santika Bandung,12/10/2023,"secara keseluruhan pelayanan ok, saat awal check in dapat welcome drink yang pas dengan cuaca. staf sangat membantu breakfastnya bervariasi",,,positif,,,,positif,,,staf sangat membantu,,,,breakfastnya bervariasi
494,Agoda,Hotel Santika Bandung,12/7/2023,bf nya beragam. lumayan enak,,,,,,,positif,,,,,,,"bf nya beragam, lumayan enak"
495,Agoda,Hotel Santika Bandung,11/24/2023,"pelayanan yang sangat baik. cocok bagi traveller manapun. bila belum pernah coba, silakan datang bermalam. karena kami sudah, berharap bisa kembali merasakan nya",,,positif,,,,,,,pelayanan yang sangat baik,,,,
496,Agoda,Hotel Santika Bandung,10/16/2023,hotel dengan fasilitas memadai tetapi lokasi bagus,,,,,positif,positif,,,,,,lokasi bagus,hotel dengan fasilitas memadai tetapi lokasi bagus,
497,Agoda,Hotel Santika Bandung,9/28/2023,lokasi sangat startegis,,,,,positif,,,,,,,lokasi sangat strategis,,
498,Agoda,Hotel Santika Bandung,7/11/2023,"stafnya sangat baik, lokasinya sempurna, aksesnya sangat mudah, kamarnya luas… tapi menu sarapannya perlu banyak perbaikan, dari segi rasa dan variasi",positif,,positif,,positif,,negatif,kamarnya luas,,stafnya sangat baik,,"lokasinya sempurna, aksesnya sangat mudah",,"menu sarapannya perlu banyak perbaikan, dari segi rasa dan variasi"
499,Agoda,Hotel Santika Bandung,6/30/2023,lokasi strategis. homy. staff ramah n helpfull,,,positif,,positif,,,,,staff ramah n helpfull,,lokasi strategis,,
500,Agoda,Hotel Santika Bandung,6/17/2023,"lokasi, suasana, sarapan semua bagus bagi kami sekeluarga",,,,,positif,,positif,,,,,"lokasi, suasana, sarapan semua bagus",,sarapan semua bagus
501,Agoda,Hotel Santika Bandung,4/6/2023,"untuk kamarnya enak dan bersih, staffnya ramah dan membantu dari reception dan housekeepernya, menurutku cuma kurang di breakfast aja sih menunya kurang menarik dan omelette nya kurang dari segi tekstur dan rasa but overall its bagus for a night stay to travel bandung! terima kasih you!",positif,positif,positif,,,,negatif,kamarnya enak dan bersih,"untuk kamarnya enak dan bersih, staffnya ramah dan membantu dari reception dan",staffnya ramah dan membantu,,,,cuma kurang di breakfast aja sih menunya kurang menarik
502,Agoda,Hotel Santika Bandung,3/10/2023,"hotel sudah agak tua, makan pagi kurang ya",negatif,,,,,,negatif,hotel sudah agak tua,,,,,,makan pagi kurang ya
503,Agoda,Hotel Santika Bandung,2/1/2023,"hotel lokasi strategis, pelayanan cukup ramah, namun ada beberapa yang menjadi catatan perbaikan: 1. kondisi air conditioner panas 2. kebersihan perlu ditingkatkan",negatif,negatif,netral,,positif,,,kondisi air conditioner panas,kebersihan perlu ditingkatkan,pelayanan cukup ramah,,hotel lokasi strategis,,
