review_id,platform,hotel_name,text_review,text_review_original,date,original_language
4026,Agoda,Hotel Santika Cirebon,Staf yang efisien. Kolam renang yang bagus. Prasmanan yang berbeda. Sarapan dengan banyak pilihan Terletak relatif dekat dengan stasiun kereta dan dua pusat perbelanjaan,Personnel efficace. Jolie piscine. Differetns buffets. Petit dejeuner avec beaucoup de choix Situé relativement près de la gare et de deux centres commerciaux,2017-11-26,fr
4027,Agoda,Hotel Santika Cirebon,"Secara keseluruhan menyenangkan, tetapi beberapa kelemahan teknis: lift tidak memadai, makanan dingin, pencahayaan restoran sangat suram. Tidak ada alkohol (termasuk bir) yang tersedia di hotel dan bahkan di seluruh kota.","Globalement agréable, mais quelques faiblesse techniques : ascenseurs insuffisants, nourriture froide, éclairage du restaurant très triste. Aucun alcool ( bière incluse) disponible dans l'hotel et même toute la ville.",2014-10-14,fr
4028,Agoda,Hotel Santika Cirebon,Pengalaman menginap yang menyenangkan tanpa masalah khusus. Istirahat dan ketenangan terjamin,Séjour agréable sans problème particulier . Repos et calme garanti,2013-09-23,fr
4029,Agoda,Hotel Santika Cirebon,"pengalaman menginap yang menyenangkan, sangat menghargai ketenangan dan ketentraman tempat ini. kebijaksanaan, kesopanan staf di semua tingkatan","séjour agréable, beaucoup apprécié le calme et la tranquilité des lieux. discrétion , politesse du personnel à tous les niveaux",2013-01-20,fr
4030,Agoda,Hotel Santika Cirebon,"pengalaman menginap yang menyenangkan, sangat menikmati ketenangan dan ketentraman tempat itu","séjour agréable, beaucoup apprécié le calme et la tranquilité des lieux",2013-01-20,fr
4031,Agoda,Hotel Santika Cirebon,"Lokasi hotel ditengah kota sangat strategis, dekat dengan pusat perbelanjaan, rumah sakit, transportasi umum, perkantoran. Kebersihannya terjaga dengan baik. Fasilitas kamar cukup lengkap : shower air panas & dingin, toiletries, mini bar, notes & pinsil. Fasilitas hotel cukup lengkap : gym, kolam renang, resto, wifi, tempat parkir luas. Keistimewaan yg berbeda dgn hotel lain, setiap pagi mobil kami sudah kinclong dibersihkan oleh staf hotel 👍🏻👏🏻 Ini kali kedua kami menginap di Santika Hotel Cirebon. Saran : varian menu makanan sarapan pagi tolong ditambah 😊 Terimakasih","Lokasi hotel ditengah kota sangat strategis, dekat dengan pusat perbelanjaan, rumah sakit, transportasi umum, perkantoran. Kebersihannya terjaga dengan baik. Fasilitas kamar cukup lengkap : shower air panas & dingin, toiletries, mini bar, notes & pinsil. Fasilitas hotel cukup lengkap : gym, kolam renang, resto, wifi, tempat parkir luas. Keistimewaan yg berbeda dgn hotel lain, setiap pagi mobil kami sudah kinclong dibersihkan oleh staf hotel 👍🏻👏🏻 Ini kali kedua kami menginap di Santika Hotel Cirebon. Saran : varian menu makanan sarapan pagi tolong ditambah 😊 Terimakasih",2025-01-24,id
4032,Agoda,Hotel Santika Cirebon,"Lokasi berdekatan lokasi perkantoran kota cirebon, kamar luas dengan cukup bersih. Kolam renang bersih dengan disediakan handuk. Staf sangat ramah dan menunjukkan inisiatif untuk membantu terutama yg bertugas di kolam renang dan kebun/ taman sekitar kolam. Untuk makanan biasa saja.","Lokasi berdekatan lokasi perkantoran kota cirebon, kamar luas dengan cukup bersih. Kolam renang bersih dengan disediakan handuk. Staf sangat ramah dan menunjukkan inisiatif untuk membantu terutama yg bertugas di kolam renang dan kebun/ taman sekitar kolam. Untuk makanan biasa saja.",2025-09-15,id
4033,Agoda,Hotel Santika Cirebon,"Hotel dengan lokasi ditengah kota Cirebon dengan fasilitas lengkap dan pelayanan yg baik, staff yg ramah dan helpfull, membuat perjalanan bisnis menjadi menyenangkan. Kamarnya nyaman, toiletries cukup lengkap, menu breakfast beragam dan rasanya lezat. Terimakasih Hotel Santika Cirebon 🙏🏻","Hotel dengan lokasi ditengah kota Cirebon dengan fasilitas lengkap dan pelayanan yg baik, staff yg ramah dan helpfull, membuat perjalanan bisnis menjadi menyenangkan. Kamarnya nyaman, toiletries cukup lengkap, menu breakfast beragam dan rasanya lezat. Terimakasih Hotel Santika Cirebon 🙏🏻",2025-01-14,id
4034,Agoda,Hotel Santika Cirebon,Tempat yg nyaman buat istirahat saya dn keluarga ketika ke kota Cirebon apalagi kolam renangnya luas dn bersih,Tempat yg nyaman buat istirahat saya dn keluarga ketika ke kota Cirebon apalagi kolam renangnya luas dn bersih,2025-10-14,id
4035,Agoda,Hotel Santika Cirebon,"Disambut dengan staf yg ramah dan pelayanan yg baik, kamarnya bersih, fasilitas lainnya lengkap (resto, kolam renang anak dan dewasa, tempat fitness)… next time bisa nginep lagi…","Disambut dengan staf yg ramah dan pelayanan yg baik, kamarnya bersih, fasilitas lainnya lengkap (resto, kolam renang anak dan dewasa, tempat fitness)… next time bisa nginep lagi…",2025-06-15,id
4036,Agoda,Hotel Santika Cirebon,"Pastinya hotel terbaik di Cirebon. Kamarnya besar dan terawat dengan sangat baik, sarapannya ramah, ... dan kolam renangnya luar biasa dan menyenangkan. Singkatnya, pengalaman menginap berkualitas di tempat yang menawan. Stafnya penuh perhatian dan saya merekomendasikan tukang pijat ""TATI"" untuk kembali ke bentuk semula...","Certainement le meilleur hôtel de Cirebon. Les chambres sont grandes et très bien entretenues, le pdj est sympa, ... et la piscine est superbe et agréable. Bref, un séjour de qualité dans un endroit de charme. Le personnel est attentif et je recommande la masseuse ""TATI"" pour une remise en forme...",2012-12-10,fr
4037,Agoda,Hotel Santika Cirebon,"Hotel itu sendiri bukanlah yang terbaru. Ini sedikit rusak. Tapi area kamar, sarapan, dan kolam renang sudah cukup bagus. Satu-satunya masalah saya......mereka tidak menanggapi email atau pesan saya melalui aplikasi agoda. Tim layanan agoda harus menelepon hotel agar permintaan saya ditangani. Yang saya inginkan hanyalah tempat tidur tambahan di kamar untuk remaja. Namun Santika hanya mengabaikan permintaan itu. Mengerikan. Tim reservasi mereka perlu perubahan yang baik. Jika mereka tidak ingin berkomunikasi dengan pelanggan, mereka harus pergi dan mencari pekerjaan lain",The hotel itself is not the newest. It's a little run down. But room and breakfast and pool area is definitely good enough. My one issue......they would not respond to my emails or my messages via the Agoda app. The agoda service team had to phone the hotel to get my request dealt with. All I wanted was an extra bed in the room for a teenager. But Santika just ignored the request. Dreadful. Their reservation team needs a good shake up. If they don't want to communicate with customers they should go and find a different job,2024-06-05,en
4038,Agoda,Hotel Santika Cirebon,Staf yang sangat bagus sarapan yang baik,Sehr nettes Personal gutes Frühstück,2022-09-19,de
4039,Agoda,Hotel Santika Cirebon,"Karena Cirebon bukanlah kota impian, setidaknya hotelnya harus layak. Hal yang sama juga terjadi pada Hotel Santika. Hotel klasik yang bagus dengan staf yang baik, sarapan prasmanan lokal dan internasional yang enak, kolam renang yang bagus, dan lokasi pusat jika Anda ingin pergi ke mal kota. Juga dekat dengan stasiun kereta. Direkomendasikan jika Anda berada di Cirebon.","Da Cirebon nicht gerade eine Traumstadt ist, sollte zumindest das Hotel ordentlich sein.Das ist bei den Santika Hotels auf jedem Fall gegeben. Schönes klassisches Hotel mit nettem Personal, gutes lokales und internationales Frühstücksbuffet, schöner Pool und zentrale Lage, wenn man dann in die Mals der Stadt möchte. Auch zum Bahnhof nah. Wenn man in Cirebon ist, zu empfehlen.",2013-10-31,de
4040,Agoda,Hotel Santika Cirebon,"Karena Cirebon bukanlah kota impian, setidaknya hotelnya harus layak. Hal yang sama juga terjadi pada Hotel Santika. Hotel klasik yang bagus dengan staf yang baik, sarapan prasmanan lokal dan internasional yang enak, kolam renang yang bagus, dan lokasi pusat jika Anda ingin pergi ke mal kota. Juga dekat dengan stasiun kereta. Direkomendasikan jika Anda berada di Cirebon.","Da Cirebon nicht gerade eine Traumstadt ist, sollte zumindest das Hotel ordentlich sein.Das ist bei den Santika Hotels auf jedem Fall gegeben. Schönes klassisches Hotel mit nettem Personal, gutes lokales und internationales Frühstücksbuffet, schöner Pool und zentrale Lage, wenn man dann in die Mals der Stadt möchte. Auch zum Bahnhof nah. Wenn man in Cirebon ist, zu empfehlen.",2013-10-31,de
4041,Agoda,Hotel Santika Cirebon,"Lokasi hotel ditengah kota sangat strategis, dekat dengan pusat perbelanjaan, rumah sakit, transportasi umum, perkantoran. Kebersihannya terjaga dengan baik. Fasilitas kamar cukup lengkap : shower air panas & dingin, toiletries, mini bar, notes & pinsil. Fasilitas hotel cukup lengkap : gym, kolam renang, resto, wifi, tempat parkir luas. Keistimewaan yg berbeda dgn hotel lain, setiap pagi mobil kami sudah kinclong dibersihkan oleh staf hotel 👍🏻👏🏻 Ini kali kedua kami menginap di Santika Hotel Cirebon. Saran : varian menu makanan sarapan pagi tolong ditambah 😊 Terimakasih","Lokasi hotel ditengah kota sangat strategis, dekat dengan pusat perbelanjaan, rumah sakit, transportasi umum, perkantoran. Kebersihannya terjaga dengan baik. Fasilitas kamar cukup lengkap : shower air panas & dingin, toiletries, mini bar, notes & pinsil. Fasilitas hotel cukup lengkap : gym, kolam renang, resto, wifi, tempat parkir luas. Keistimewaan yg berbeda dgn hotel lain, setiap pagi mobil kami sudah kinclong dibersihkan oleh staf hotel 👍🏻👏🏻 Ini kali kedua kami menginap di Santika Hotel Cirebon. Saran : varian menu makanan sarapan pagi tolong ditambah 😊 Terimakasih",2025-01-24,id
4042,Agoda,Hotel Santika Cirebon,"Lokasi berdekatan lokasi perkantoran kota cirebon, kamar luas dengan cukup bersih. Kolam renang bersih dengan disediakan handuk. Staf sangat ramah dan menunjukkan inisiatif untuk membantu terutama yg bertugas di kolam renang dan kebun/ taman sekitar kolam. Untuk makanan biasa saja.","Lokasi berdekatan lokasi perkantoran kota cirebon, kamar luas dengan cukup bersih. Kolam renang bersih dengan disediakan handuk. Staf sangat ramah dan menunjukkan inisiatif untuk membantu terutama yg bertugas di kolam renang dan kebun/ taman sekitar kolam. Untuk makanan biasa saja.",2025-09-15,id
4043,Agoda,Hotel Santika Cirebon,"Hotel dengan lokasi ditengah kota Cirebon dengan fasilitas lengkap dan pelayanan yg baik, staff yg ramah dan helpfull, membuat perjalanan bisnis menjadi menyenangkan. Kamarnya nyaman, toiletries cukup lengkap, menu breakfast beragam dan rasanya lezat. Terimakasih Hotel Santika Cirebon 🙏🏻","Hotel dengan lokasi ditengah kota Cirebon dengan fasilitas lengkap dan pelayanan yg baik, staff yg ramah dan helpfull, membuat perjalanan bisnis menjadi menyenangkan. Kamarnya nyaman, toiletries cukup lengkap, menu breakfast beragam dan rasanya lezat. Terimakasih Hotel Santika Cirebon 🙏🏻",2025-01-14,id
4044,Agoda,Hotel Santika Cirebon,Tempat yg nyaman buat istirahat saya dn keluarga ketika ke kota Cirebon apalagi kolam renangnya luas dn bersih,Tempat yg nyaman buat istirahat saya dn keluarga ketika ke kota Cirebon apalagi kolam renangnya luas dn bersih,2025-10-14,id
4045,Agoda,Hotel Santika Cirebon,"Disambut dengan staf yg ramah dan pelayanan yg baik, kamarnya bersih, fasilitas lainnya lengkap (resto, kolam renang anak dan dewasa, tempat fitness)… next time bisa nginep lagi…","Disambut dengan staf yg ramah dan pelayanan yg baik, kamarnya bersih, fasilitas lainnya lengkap (resto, kolam renang anak dan dewasa, tempat fitness)… next time bisa nginep lagi…",2025-06-15,id
4046,Agoda,Hotel Santika Cirebon,"Saya selalu datang ke sini ketika saya tinggal di Cirebon. Stafnya baik, sarapannya banyak variasi, dan saya punya waktu santai.",チレボンに滞在するときはいつもここにしています。 スタッフも親切で、朝食も種類が多く、落ち着いて過ごせました。,2024-05-27,ja
4047,Agoda,Hotel Santika Cirebon,Layanan kamar cepat dan saya menyukainya!,ルームサービスの対応が早くて好感ありです！,2024-02-08,ja
4048,Agoda,Hotel Santika Cirebon,"Di Cirebon saya suka Hotel Santika Cirebon. Staf hotel semuanya ramah dan mudah didekati dan selalu menawarkan sambutan hangat. Sarapan prasmanannya beragam, dan Anda juga dapat menikmati masakan lokal Indonesia. Meski bangunannya agak ketinggalan jaman, namun kamarnya tetap bersih. Rasanya seperti hotel tua Indonesia yang bagus.",CirebonではHotel Santika Cirebonが好きです。 ホテルスタッフは皆フレンドリーで親しみやすく、 いつも暖かく迎えてくれます。 朝食のビュッフェも品数が多く、インドネシアの郷土料理も味わえます。 建物の老朽化が少々気になりますが、部屋は清潔に保たれています。 古き良きインドネシアのホテルという感じです。,2023-09-19,ja
4049,Agoda,Hotel Santika Cirebon,"Setelah sampai di stasiun cirebon, saya minta shuttle untuk menjemput saya dan mereka langsung datang, sangat membantu. Sekitar 5 menit dengan mobil dari stasiun. Lobi dan restorannya didekorasi dengan motif Megamundun dari ``Speaking of Cirebon'' dan sangat bagus. Kamarnya sederhana. Banyak nyamuknya, mungkin karena bangunan kamar tamunya dibangun di sekitar taman dan banyak pepohonan di dalamnya. Mungkin karena saat itu sedang musim hujan. Pengering rambut bukanlah standar di kamar. Sepertinya polanya adalah jika Anda memberi tahu resepsionis, mereka akan membawakannya untuk Anda. Pekarangannya luas, dengan kolam renang yang dikelilingi tanaman hijau, dan suasana seperti resor. Sarapannya cukup memuaskan, termasuk makanan khas setempat. Rasanya enak, tapi sangat lezat! Bukan itu. Selain itu, kami tidak mengonsumsi alkohol, termasuk bir. Tidak ada bar juga. Secara hukum, bahkan toko serba ada dan supermarket dengan ukuran di bawah tertentu tidak boleh menjual bir, jadi Anda bahkan tidak bisa membelinya di lingkungan Anda.",チレボンの駅に着いてから送迎をお願いしたのですが、すぐに来てくれて助かりました。駅からは車で5分強といったところ。 ロビーやレストランには「チレボンと言えば」のメガムンドゥンモチーフが随所にあしらわれていて素敵です。 部屋はシンプル。お庭を囲むように建てられている客室棟、敷地内に木が多いせいか、蚊が多かったです。雨期だったせいかもしれませんが。 ドライヤーが部屋に標準装備されていませんでした。フロントに言えば持ってきてくれる、というパターンのようです。 敷地は広々していて、緑に囲まれたプールなどもあり、リゾートな雰囲気です。 朝食はご当地名物などもあり、まずまず充実していました。味も良かったですが、とびきりおいしい！というわけではなく。 また、ビールを含め、一切のアルコールを置いていません。バーもありません。法律によってコンビニや一定の規模以下のスーパーでもビールなど販売できなくなっていますので、近所で入手することもできません。,2016-01-18,ja
4050,Agoda,Hotel Santika Cirebon,"Lokasi hotel ditengah kota sangat strategis, dekat dengan pusat perbelanjaan, rumah sakit, transportasi umum, perkantoran. Kebersihannya terjaga dengan baik. Fasilitas kamar cukup lengkap : shower air panas & dingin, toiletries, mini bar, notes & pinsil. Fasilitas hotel cukup lengkap : gym, kolam renang, resto, wifi, tempat parkir luas. Keistimewaan yg berbeda dgn hotel lain, setiap pagi mobil kami sudah kinclong dibersihkan oleh staf hotel 👍🏻👏🏻 Ini kali kedua kami menginap di Santika Hotel Cirebon. Saran : varian menu makanan sarapan pagi tolong ditambah 😊 Terimakasih","Lokasi hotel ditengah kota sangat strategis, dekat dengan pusat perbelanjaan, rumah sakit, transportasi umum, perkantoran. Kebersihannya terjaga dengan baik. Fasilitas kamar cukup lengkap : shower air panas & dingin, toiletries, mini bar, notes & pinsil. Fasilitas hotel cukup lengkap : gym, kolam renang, resto, wifi, tempat parkir luas. Keistimewaan yg berbeda dgn hotel lain, setiap pagi mobil kami sudah kinclong dibersihkan oleh staf hotel 👍🏻👏🏻 Ini kali kedua kami menginap di Santika Hotel Cirebon. Saran : varian menu makanan sarapan pagi tolong ditambah 😊 Terimakasih",2025-01-24,id
