ID_Review,Platform,Nama_Hotel,Review_Date,Text_Review,Kenyamanan,Kebersihan,Pelayanan,Harga,Lokasi,Fasilitas,Makanan,Alasan_Kenyamanan,Alasan_Kebersihan,Alasan_Pelayanan,Alasan_Harga,Alasan_Lokasi,Alasan_Fasilitas,Alasan_Makanan
3750,Tiket,Hotel Santika Bandung,3/10/2024,kamar segar banget. suasana santai untuk keluarga.,positif,none,none,none,none,none,none,kamar segar banget.,,,,,,
3751,Tiket,Hotel Santika Bandung,3/8/2024,suasana bersih dan menyegarkan. ekonomis tapi istimewa.,none,positif,none,none,none,none,none,,suasana bersih dan menyegarkan.,,,,,
3752,Tiket,Hotel Santika Bandung,3/5/2024,hotel santika tidak dimana mana selalu bagus. pokoknya love banget,none,none,none,none,none,none,none,,,,,,,
3753,Tiket,Hotel Santika Bandung,3/4/2024,"lobby hotel wangi banget, staf ramah. makanan enak banget, lokasi strategis.",none,positif,positif,none,positif,none,positif,,lobby hotel wangi banget,staf ramah,,lokasi strategis,,makanan enak banget
3754,Tiket,Hotel Santika Bandung,2/21/2024,"hotel tua tapi kebersihan tetap di jaga, kamar luas, sarapan enak dan banyak varian lokasi strategis dekat dengan pusat perbelanjaan",positif,positif,none,none,positif,none,positif,kamar luas,hotel tua tapi kebersihan tetap di jaga,,,lokasi strategis dekat dengan pusat perbelanjaan,,sarapan enak dan banyak varian
3755,Tiket,Hotel Santika Bandung,2/20/2024,hidangan enak banget. parkir gampang.,none,none,none,none,none,netral,none,,,,,,parkir gampang.,
3756,Tiket,Hotel Santika Bandung,2/20/2024,tersedia buffet sarapan. berada di jantung kota. harga sesuai fasilitas. co tengah malam dan pelayanan masih baik. bagus. terimakasih,none,none,positif,positif,positif,netral,positif,,,co tengah malam dan pelayanan masih baik,harga sesuai fasilitas,berada di jantung kota,harga sesuai fasilitas.,tersedia buffet sarapan
3757,Tiket,Hotel Santika Bandung,2/16/2024,"hotel bersih, pelayanan ramah.",none,positif,positif,none,none,none,none,,hotel bersih,pelayanan ramah,,,,
3758,Tiket,Hotel Santika Bandung,2/14/2024,hotel tua tapi bersih dan pelayanan ramah. hanya saja ada barang yang tertinggal tetapi pas co kurang diperhatikan pengecekannya,negatif,positif,positif,none,none,none,none,hotel tua tapi bersih dan pelayanan ramah.,hotel tua tapi bersih,pelayanan ramah,,,,
3759,Tiket,Hotel Santika Bandung,2/13/2024,terimakasih. bagus pelayanannya,none,none,none,none,none,none,none,,,,,,,
3760,Tiket,Hotel Santika Bandung,2/6/2024,"bersih, tenang dan nyaman",positif,positif,none,none,none,none,none,tenang dan nyaman,bersih,,,,,
3762,Tiket,Hotel Santika Bandung,1/31/2024,"makanan enak, kamar bersih, ramah semua",positif,positif,positif,none,none,none,positif,"makanan enak, kamar bersih, ramah semua",kamar bersih,ramah semua,,,,makanan enak
3763,Tiket,Hotel Santika Bandung,1/31/2024,as bagus as it is. enak makanan nya,none,none,none,none,none,none,positif,,,,,,,enak makanan nya
3764,Tiket,Hotel Santika Bandung,1/21/2024,"tidak ramai, dekat keramaian",none,none,none,none,positif,none,none,,,,,"tidak ramai, dekat keramaian",,
3765,Tiket,Hotel Santika Bandung,1/7/2024,lokasi strategis di pusat kota dan mudah dijangkau dengan kendaraan dari manapun,none,none,none,none,positif,none,none,,,,,lokasi strategis di pusat kota dan mudah dijangkau,,
3766,Tiket,Hotel Santika Bandung,1/5/2024,"kamarnya nyaman, bersih. menu sarapan nya juga banyak dan enak². tidak jauh kalau mau keliling seputar kota bandung. deket mall juga. recomended deh pokoknya.",positif,positif,none,none,positif,none,positif,kamarnya nyaman,bersih,,,tidak jauh kalau mau keliling seputar kota bandung. deket mall juga,,menu sarapan nya juga banyak dan enak
3767,Tiket,Hotel Santika Bandung,1/5/2024,"kamarnya bersih, nyaman. cocok untuk bersantai. dan tidak jauh kalau mau jalan² seputaran bandung kota. pelayanan nya juga baik, ramah semua karyawan nya.",positif,positif,positif,none,negatif,none,none,"kamarnya bersih, nyaman",kamarnya bersih,"pelayanan nya juga baik, ramah semua karyawan nya",,dan tidak jauh kalau mau jalan² seputaran bandung kota.,,
3769,Tiket,Hotel Santika Bandung,10/4/2023,"walaupun hotel lama tapi tetep recommended untuk staycation di bandung. dekat ke riau junction, kalau perlu sesuatu tinggal nyebrang. semua staffnya ramah. kamarnya luas, bersih, tenang.",positif,positif,positif,none,positif,none,none,"kamarnya luas, bersih, tenang","kamarnya luas, bersih",semua staffnya ramah,,dekat ke riau junction,,
3771,Tiket,Hotel Santika Bandung,9/19/2023,bagus (sharul hakim),none,none,none,none,none,none,none,,,,,,,
3772,Tiket,Hotel Santika Bandung,9/2/2023,lokasi strategis. pelayanan baik. terima kasih.,none,none,positif,none,positif,none,none,,,pelayanan baik,,lokasi strategis,,
3773,Tiket,Hotel Santika Bandung,8/28/2023,"design bangunan lama memang jelas terlihat, tapi bersih, rapih dan pelayanannya memuaskan. santika memang selalu memuaskan. lokasi strategis, deket kemana2, anak juga senang menginap disini",none,positif,positif,none,positif,none,none,,"bersih, rapih",pelayanannya memuaskan,,"lokasi strategis, deket kemana2",,
3774,Tiket,Hotel Santika Bandung,8/14/2023,"awal pesan kamar, jujur saya tidak berharap banyak karena bangunan hotel terkesan tua. tapi, dari mulai check-in sampai check-out saya sangat puas dengan keramahan dan service dari semua staf hotel. kamar sangat terawat, bersih, dan space lebih dari cukup untuk 2 orang. untuk breakfast, termasuk banyak variasi yang ditawarkan meski mostly carbs, tapi menurut saya enak dan sesuai dengan harganya. overall, saya puas dan akan menginap kembali bila ada kesempatan. ",positif,positif,positif,positif,none,none,positif,space lebih dari cukup untuk 2 orang,"kamar sangat terawat, bersih",sangat puas dengan keramahan dan service dari semua staf hotel,sesuai dengan harganya,,,"untuk breakfast, termasuk banyak variasi yang ditawarkan"
3775,Tiket,Hotel Santika Bandung,7/19/2023,"hotel nya bersih, bagus dan nyaman cocok untk liburan keluarga",positif,positif,none,none,none,none,none,bagus dan nyaman,hotel nya bersih,,,,,
3777,Tiket,Hotel Santika Bandung,5/22/2023,"puas banget dapat connecting door, lokasi strategis kemana2 deket, pelayanan ramah, fasilitas kamar semoga ditingkatkan lagi tapi overall baik",none,none,positif,none,positif,negatif,none,,,pelayanan ramah,,lokasi strategis kemana2 deket,fasilitas kamar semoga ditingkatkan lagi,
3778,Tiket,Hotel Santika Bandung,5/10/2023,"hotelnya nyaman, dekat ke pusat kota dan bersih",positif,positif,none,none,positif,none,none,hotelnya nyaman,bersih,,,dekat ke pusat kota,,
3779,Tiket,Hotel Santika Bandung,4/30/2023,"hotelnya bersih, stafnya ramah dan membantu. lokasi strategis, bnyk kuliner di sekitar hotel. recomended untuk perjalanan keluarga.",none,positif,positif,none,positif,none,none,,hotelnya bersih,stafnya ramah dan membantu,,"lokasi strategis, bnyk kuliner di sekitar hotel",,
3780,Tiket,Hotel Santika Bandung,4/27/2023,meskipun bangunan lama tapi masih baik,none,none,none,none,none,none,none,,,,,,,
3781,Tiket,Hotel Santika Bandung,4/23/2023,"kamar nyaman, deket dengan kuliner bandung",positif,none,none,none,positif,none,none,kamar nyaman,,,,deket dengan kuliner bandung,,
3782,Tiket,Hotel Santika Bandung,3/13/2023,"pelayanan bagus, , kamar bersih, , sarapan baik",positif,positif,positif,none,none,none,positif,"pelayanan bagus, , kamar bersih, , sarapan baik",kamar bersih,pelayanan bagus,,,,sarapan baik
3784,Tiket,Hotel Santika Bandung,1/16/2023,"bagus banget si fasilitasnya pelayanan ramah juga, jujur awal takut karena di kasih kamar paling pojok dan bangun memang tua jadi rada serem banget. tapi semua bagus makanan juga enak",none,none,positif,none,none,positif,positif,,,pelayanan ramah,,,fasilitasnya bagus,makanan juga enak
3786,Tiket,Hotel Santika Bandung,1/7/2023,"hotelnya nyaman, ramah pelayanannya.",positif,none,positif,none,none,none,none,hotelnya nyaman,,ramah pelayanannya,,,,
3787,Tiket,Hotel Santika Bandung,12/29/2022,best hotel dan pelayanan kamar yang rapi dan bersih makanan dan tempat yang enak dan cozy,positif,positif,netral,none,none,none,positif,tempat yang enak dan cozy,kamar yang rapi dan bersih,best hotel dan pelayanan kamar yang rapi dan bersih makanan dan tempat yang enak dan cozy,,,,makanan enak
3788,Tiket,Hotel Santika Bandung,12/4/2022,walaupun bangunan tua. kondisi kamar sangat baik. pelayanan ramah.,positif,none,positif,none,none,none,none,kondisi kamar sangat baik,,pelayanan ramah,,,,
3789,Tiket,Hotel Santika Bandung,10/15/2022,hotelnya bersih nyaman dan strategis.,positif,positif,none,none,positif,none,none,nyaman,hotelnya bersih,,,strategis,,
3790,Tiket,Hotel Santika Bandung,9/25/2022,"makanan enak, tapi bandung lagi dingin banget.",none,none,none,none,none,none,positif,,,,,,,"makanan enak, tapi bandung lagi dingin banget."
3791,Tiket,Hotel Santika Bandung,9/7/2022,kebersihan baik. cuma buth renovasi karena sudah terlihat tua,negatif,positif,none,none,none,none,none,buth renovasi karena sudah terlihat tua,kebersihan baik,,,,,
3792,Tiket,Hotel Santika Bandung,8/29/2022,hotel nya bagus deket kemanah2 hotel nya bersih makanan nya enak,none,positif,none,none,positif,none,positif,,hotel nya bersih,,,hotel nya bagus deket kemanah2,,makanan nya enak
3793,Tiket,Hotel Santika Bandung,8/16/2022,hotel. kenangan awal2 kerja. deket ke fo dan disediakan sepeda gratis. mantabs,none,none,none,positif,positif,positif,none,,,,deket ke fo dan disediakan sepeda gratis.,deket ke fo,disediakan sepeda gratis,
3794,Tiket,Hotel Santika Bandung,5/9/2022,"pokonya nyaman, selalu senang nginep d sini sarapan nya sangat variatif juga enak",positif,none,none,none,none,none,positif,nyaman,,,,,,sarapan nya sangat variatif juga enak
3795,Tiket,Hotel Santika Bandung,2/28/2022,4 malam menyenangkan,none,none,none,none,none,none,none,,,,,,,
3796,Tiket,Hotel Santika Bandung,1/12/2022,sebenarnya pesenin kamar buat teman,none,none,none,none,none,none,none,,,,,,,
3797,Tiket,Hotel Santika Bandung,12/18/2021,tempat yang bagus untuk bersantai. hotel yang direkomendasikan,none,none,none,none,none,none,none,,,,,,,
3798,Tiket,Hotel Santika Bandung,12/11/2021,"bagus, bersih dan memuaskan",none,positif,none,none,none,none,none,,"bagus, bersih dan memuaskan",,,,,
3801,Tiket,Hotel Santika Bandung,9/13/2021,cukup nyaman untuk beristirahat,positif,none,none,none,none,none,none,cukup nyaman untuk beristirahat,,,,,,
3805,Tiket,Hotel Santika Bandung,8/23/2021,"hotel paling lengkap, dekat kemana2 dan pegawai nya ramah2+taat prokes",none,none,positif,none,positif,positif,none,,,pegawai nya ramah2,,dekat kemana2,hotel paling lengkap,
3806,Tiket,Hotel Santika Bandung,8/23/2021,"bagus pelayanan nya, sarapan nya enak. dekat dari mana2 buat cari makan. fasilitas lengkap",none,none,positif,none,positif,positif,positif,,,bagus pelayanan nya,,dekat dari mana2 buat cari makan,fasilitas lengkap,sarapan nya enak
3807,Tiket,Hotel Santika Bandung,8/21/2021,hotel baik pelayanan baik,none,none,positif,none,none,none,none,,,hotel baik pelayanan baik,,,,
3808,Tiket,Hotel Santika Bandung,7/14/2021,"meski hotel lama tapi masih bagus, makanan juga enak, prokes diterapkan dengan bagus",none,none,none,none,none,none,positif,,,,,,,makanan juga enak
3810,Tiket,Hotel Santika Bandung,6/12/2021,ada paket 24 jam jadi bisa lebih santai,none,none,none,none,none,none,none,,,,,,,
3811,Tiket,Hotel Santika Bandung,6/1/2021,hotel dekat dengan mall dan fo sekitar jalan riau in walking distance susana hotel cozy,positif,none,none,none,positif,none,none,susana hotel cozy,,,,hotel dekat dengan mall dan fo sekitar jalan riau in walking distance,,
3812,Tiket,Hotel Santika Bandung,5/17/2021,kamar nya enak menghadap ke city ala ala djkt,positif,none,none,none,none,none,none,kamar nya enak menghadap ke city ala ala djkt,,,,,,
3814,Tiket,Hotel Santika Bandung,2/14/2021,pelayanannya sangat baik,none,none,none,none,none,none,none,,,,,,,
3815,Tiket,Hotel Santika Bandung,2/14/2021,"pengalaman menginap yang menyenangkan, untuk short vacation sama istri, luar biasa",none,none,none,none,none,none,none,,,,,,,
3818,Tiket,Hotel Santika Bandung,8/24/2020,"menginap 3 malam di hotel santika di saat pandemi. staf2 di sana sangat ramah dan membantu. check in cepat. di dalam kamar disediakan 2 buah masker tiap harinya, gelas diganti dengan yang sekali pakai. handuk dikemas dalam plastik. kamarnya bersih. breakfast diambilkan oleh staf. mobil sempat mogok dan stafnya tanggap untuk membantu. sayangnya makanannya kurang variatif/kurang banyak. selebihnya puas sekali dengan pelayanannya. ",none,positif,positif,none,none,netral,negatif,,kamarnya bersih,staf2 di sana sangat ramah dan membantu. check in cepat,,,handuk dikemas dalam plastik.,makanannya kurang variatif/kurang banyak
3819,Tiket,Hotel Santika Bandung,3/1/2020,"awal cekin saya kaget ternyata pesanan saya twinbed, tapi memang santika prioritas sama layanan, saya minta dikingsize, ternyata dengan ramah diapprove, ketika saya titip barang karena saya harus jalan, juga disambut dengan ramah, dan ketika pulang hotel, ternyata alhamdulillah kamar besaar, kami terkesan santika",none,none,positif,none,none,none,none,,,dengan ramah diapprove. ketika saya titip barang juga disambut dengan ramah,,,,
3820,Tiket,Hotel Santika Bandung,2/28/2020,lokas strategis dekat ke bip dan bec,none,none,none,none,positif,none,none,,,,,lokas strategis dekat ke bip dan bec,,
3821,Tiket,Hotel Santika Bandung,12/24/2019,hotel santika bandung tempat ny nyaman kualitas sesuai dan pelayanan nya sangat ramah ramah hotel yang sangat rekomendasi banget,positif,none,positif,none,none,none,none,tempat ny nyaman,,pelayanan nya sangat ramah ramah,,,,
3822,Tiket,Hotel Santika Bandung,12/18/2019,"setelah perjalanan selama 5 jam, akhirnya kami tiba ke bandung. mampir sebentar untuk makan siang dan langsung menuju ke hotel. tiba di hotel sekitar pukul 3 dan diminta menunggu sekitar 10-15 menit hingga kamar siap. kondisi hotel saat itu sedang ramai karena ada acara sehingga agak sulit mendapatkan parkir. setelah kamar siap kami langsung menuju kamar namun ternyata ada spesifikasi kamar yang tidak sesuai dengan yang kami harapkan walaupun tipe kamarnya sudah sesuai. kami pun melakukan konfirmasi ke resepsionis dan berharap bisa mendapatkan kamar dengan spesifikasi yang sesuai. awalnya agak sulit karena untuk tipe kamar tersebut dinyatakan sudah terisi semua, namun kami akhirnya dibantu dengan mod yang bertugas saat itu yaitu mba tika yang sangat ramah dalam membantu kami agar bisa mendapatkan spesifikasi kamar sesuai dengan yang kami harapkan. setelah menunggu beberapa waktu, kami akhirnya diberikan free upgrade tipe kamar agar dapat spec yang sesuai karena tipe kamar dengan spec yang kami pesan sudah full semua. anak-anak tentu saja sangat senang dan tidak jadi kecewa. terima kasih sekali lagi buat mba tika atas bantuannya sehingga anak2 tetap happy menikmati liburannya. untuk lokasi hotelnya sangat strategis karena dekat sekali dengan riau junction, dan fo fo di sekitar jl. riau, dekat taman lalu lintas juga untuk hiburan anak2. untuk sarapannya lumayan enak hanya mungkin variasinya tidak sebanyak di santika bintaro (karena yang di bintaro santika premiere ya jadi agak beda variasi menunya). overall, kami senang dan puas dengan pengalaman menginap di santika bandung kali ini dan mungkin akan kembali lagi di lain waktu. terimakasih santika dan tiket. com",none,none,positif,positif,positif,negatif,positif,,,mba tika yang sangat ramah dalam membantu kami,"waktu, kami akhirnya diberikan free upgrade tipe kamar agar dapat spec yang sesuai",lokasi hotelnya sangat strategis karena dekat sekali dengan riau junction,kondisi hotel saat itu sedang ramai karena ada acara sehingga agak sulit mendapatkan parkir.,untuk sarapannya lumayan enak
3823,Tiket,Hotel Santika Bandung,11/16/2019,"makanannya enak-enak semua, kamarnya walaupun jadul tapi tetap nyaman dan bersih. bakalan jadi list hotel favorit di bandung untuk next trip.",positif,positif,none,none,none,none,positif,kamarnya walaupun jadul tapi tetap nyaman,bersih,,,,,makanannya enak-enak semua
3826,Tiket,Hotel Santika Bandung,4/30/2019,"bagus, rapi, tertib-",none,none,none,none,none,none,none,,,,,,,
3827,Tiket,Hotel Santika Bandung,4/29/2019,"menginap disini enak banget, nyaman juga, cocok untuk keluarga atau pasangan yang ingin berlibur di daerah bandung, kasurnya enak bagi saya mungkin kurang colokan aja untuk ngecharge hp dan matiin lampu di deket tempat tidur harus diputer dulu lampunya supaya mati hehe, sisanya not buruk, sarapan nya juga enak enak",positif,none,none,none,none,negatif,positif,"menginap disini enak banget, nyaman juga",,,,,mungkin kurang colokan aja untuk ngecharge hp,sarapan nya juga enak enak
3828,Tiket,Hotel Santika Bandung,3/25/2019,kamar dan makanan baik kualitasnya. kolam renang cukup bersih. harga sesuai dengan kualitas. lokasi strategis. resepsionis dapat memberikan referensi tempat makan di luar hotwl yang baik.,positif,positif,positif,positif,positif,netral,positif,kamar dan makanan baik kualitasnya,kolam renang cukup bersih,resepsionis dapat memberikan referensi tempat makan di luar hotel,harga sesuai dengan kualitas,lokasi strategis,kolam renang cukup bersih.,kamar dan makanan baik kualitasnya.
3829,Tiket,Hotel Santika Bandung,3/20/2019,"di pusat kota bandung dan banyak mal di sekitarnya, yang anda butuhkan hanyalah berjalan kaki",none,none,none,none,positif,none,none,,,,,di pusat kota bandung dan banyak mal di sekitarnya,,
3830,Tiket,Hotel Santika Bandung,2/24/2019,"lokasi strategis dekat dengan mall, dekat dengan tempat tempat penjual oleh2 khas bandung.",none,none,none,none,positif,none,none,,,,,"lokasi strategis dekat dengan mall, dekat dengan tempat tempat penjual oleh2 khas bandung",,
3832,Tiket,Hotel Santika Bandung,12/18/2018,"letak strategis banget, belakang bandung indah plaza dan riau junction. hotel bersih dan adem.",positif,positif,none,none,positif,none,none,adem,hotel bersih,,,"letak strategis banget, belakang bandung indah plaza dan riau junction",,
3833,Tiket,Hotel Santika Bandung,5/4/2026,"staf ramah, makanan enak, dekat pusat kota",none,none,positif,none,positif,none,positif,,,staf ramah,,dekat pusat kota,,makanan enak
3834,Tiket,Hotel Santika Bandung,2/17/2026,interior trendi. interior trendi. tempat parkirnya bersih dan aman.,none,positif,none,none,none,none,none,,tempat parkirnya bersih dan aman.,,,,,
