web_scraper_order,web_scraper_start_url,teks_ulasan,tanggal,gambar-1-src,gambar-2-src,gambar-3-src,gambar-4-src,gambar-5-src
1779820180-1351,https://www.tiket.com/id-id/review?product_type=TIXHOTEL&searchType=INVENTORY&inventory_id=hotel-santika-mega-city-bekasi-108001534490354985&reviewSubmitColumn=RATING_SUMMARY&tag_meta_id=34412887&tag_meta_type=google-hotel,"Semuanya oke, kecuali akses parkir motor & balkon yang kotor banget! FYI Mall tutup jam 9, jadi kalau mau jajan direstonya mall better dari jam 7, karena jam 8 sudah close order. Other than that semua...Selengkapnya",1-Apr-26,,,,,
1779820180-1352,https://www.tiket.com/id-id/review?product_type=TIXHOTEL&searchType=INVENTORY&inventory_id=hotel-santika-mega-city-bekasi-108001534490354985&reviewSubmitColumn=RATING_SUMMARY&tag_meta_id=34412887&tag_meta_type=google-hotel,"Good Very clean, fresh, and comfortable.",16-Jan-26,,,,,
1779820180-1353,https://www.tiket.com/id-id/review?product_type=TIXHOTEL&searchType=INVENTORY&inventory_id=hotel-santika-mega-city-bekasi-108001534490354985&reviewSubmitColumn=RATING_SUMMARY&tag_meta_id=34412887&tag_meta_type=google-hotel,Cukup oke lah utk istirahat,9-Jan-26,,,,,
1779820180-1354,https://www.tiket.com/id-id/review?product_type=TIXHOTEL&searchType=INVENTORY&inventory_id=hotel-santika-mega-city-bekasi-108001534490354985&reviewSubmitColumn=RATING_SUMMARY&tag_meta_id=34412887&tag_meta_type=google-hotel,Good. Nyaman. Cuma agak bau rokok di lorong,3-Dec-24,,,,,
1779820180-1355,https://www.tiket.com/id-id/review?product_type=TIXHOTEL&searchType=INVENTORY&inventory_id=hotel-santika-mega-city-bekasi-108001534490354985&reviewSubmitColumn=RATING_SUMMARY&tag_meta_id=34412887&tag_meta_type=google-hotel,bagus nyamann dan ada bathub,22-Nov-24,,,,,
1779820180-1356,https://www.tiket.com/id-id/review?product_type=TIXHOTEL&searchType=INVENTORY&inventory_id=hotel-santika-mega-city-bekasi-108001534490354985&reviewSubmitColumn=RATING_SUMMARY&tag_meta_id=34412887&tag_meta_type=google-hotel,Kamar yang bersih dan rapi. Harga sebanding dengan yang didapatkan.,23-Sep-24,,,,,
1779820180-1357,https://www.tiket.com/id-id/review?product_type=TIXHOTEL&searchType=INVENTORY&inventory_id=hotel-santika-mega-city-bekasi-108001534490354985&reviewSubmitColumn=RATING_SUMMARY&tag_meta_id=34412887&tag_meta_type=google-hotel,Kolam terjaga dengan baik. Pelayanan untuk tamu sangat istimewa. Kombinasi makanan hotel sangat cocok.,13-Apr-24,,,,,
1779820180-1358,https://www.tiket.com/id-id/review?product_type=TIXHOTEL&searchType=INVENTORY&inventory_id=hotel-santika-mega-city-bekasi-108001534490354985&reviewSubmitColumn=RATING_SUMMARY&tag_meta_id=34412887&tag_meta_type=google-hotel,"Lobbynya di lantai 5 terkoneksi mall. Overall oke, but showernya fix, so jika nginep bareng keluarga dengan anak kecil, agak kurang pas.",8-Feb-24,,,,,
1779820180-1359,https://www.tiket.com/id-id/review?product_type=TIXHOTEL&searchType=INVENTORY&inventory_id=hotel-santika-mega-city-bekasi-108001534490354985&reviewSubmitColumn=RATING_SUMMARY&tag_meta_id=34412887&tag_meta_type=google-hotel,Mantapp,7-Jan-24,,,,,
1779820180-1363,https://www.tiket.com/id-id/review?product_type=TIXHOTEL&searchType=INVENTORY&inventory_id=hotel-santika-mega-city-bekasi-108001534490354985&reviewSubmitColumn=RATING_SUMMARY&tag_meta_id=34412887&tag_meta_type=google-hotel,"dekat mall, tinggal turun lift",20-May-23,,,,,
1779820180-1366,https://www.tiket.com/id-id/review?product_type=TIXHOTEL&searchType=INVENTORY&inventory_id=hotel-santika-mega-city-bekasi-108001534490354985&reviewSubmitColumn=RATING_SUMMARY&tag_meta_id=34412887&tag_meta_type=google-hotel,"Overall Ok, Recommended",7-Sep-22,,,,,
1779820180-1367,https://www.tiket.com/id-id/review?product_type=TIXHOTEL&searchType=INVENTORY&inventory_id=hotel-santika-mega-city-bekasi-108001534490354985&reviewSubmitColumn=RATING_SUMMARY&tag_meta_id=34412887&tag_meta_type=google-hotel,"Bersih, Kolamnya kecil tapi lumayan, sayang gak ada handuk kolam, sarapan banyak, ada Nasgor, lauk pauk, bubur, dimsum, waffle, roti, kue, muffin, donat, salad, buah, sosis, telor, sereal.",24-Aug-22,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit110110gsm/review/2022/08/24/06a78b36-9c54-4ec6-be44-41bffc509abc-1661357952192-4cc218851795fa08f6b13fa046f78574.jpg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit110110gsm/review/2022/08/24/034f3e15-f0bd-4143-91a8-4d930da8002a-1661357952793-3acb71968c0ddd34dd9f14135b957dfc.jpg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit110110gsm/review/2022/08/24/13cb9a7f-3d73-4eaf-9a32-6840eedf592d-1661357953140-138478661373f220f398c4fbc6ba83bb.jpg,,
1779820180-1369,https://www.tiket.com/id-id/review?product_type=TIXHOTEL&searchType=INVENTORY&inventory_id=hotel-santika-mega-city-bekasi-108001534490354985&reviewSubmitColumn=RATING_SUMMARY&tag_meta_id=34412887&tag_meta_type=google-hotel,"Tempatny strategis, dalem mall mega bekasi, cuma kamar yg saya dapet ada kendala di listriknya, tp masih bisa diatasi. Makanannya jg enak bgt. Next time mau kesini lg semoga dapet kamar yg lebih prope...Selengkapnya",15-Aug-22,,,,,
1779820180-1371,https://www.tiket.com/id-id/review?product_type=TIXHOTEL&searchType=INVENTORY&inventory_id=hotel-santika-mega-city-bekasi-108001534490354985&reviewSubmitColumn=RATING_SUMMARY&tag_meta_id=34412887&tag_meta_type=google-hotel,"pelayanannya okey bgt, sopan² fasilitas cukup memadai..",6-May-22,,,,,
1779820180-1374,https://www.tiket.com/id-id/review?product_type=TIXHOTEL&searchType=INVENTORY&inventory_id=hotel-santika-mega-city-bekasi-108001534490354985&reviewSubmitColumn=RATING_SUMMARY&tag_meta_id=34412887&tag_meta_type=google-hotel,Sangat nyaman disini. Dan harga terjangkauu,1-Feb-22,,,,,
1779820180-1375,https://www.tiket.com/id-id/review?product_type=TIXHOTEL&searchType=INVENTORY&inventory_id=hotel-santika-mega-city-bekasi-108001534490354985&reviewSubmitColumn=RATING_SUMMARY&tag_meta_id=34412887&tag_meta_type=google-hotel,"pelayanannya bagus, cuman lokasi agak sulit dijangkau",3-Jan-22,,,,,
1779820180-1376,https://www.tiket.com/id-id/review?product_type=TIXHOTEL&searchType=INVENTORY&inventory_id=hotel-santika-mega-city-bekasi-108001534490354985&reviewSubmitColumn=RATING_SUMMARY&tag_meta_id=34412887&tag_meta_type=google-hotel,cukup worth it dengan harga yg ditawarkan,15-Nov-21,,,,,
1779820180-1377,https://www.tiket.com/id-id/review?product_type=TIXHOTEL&searchType=INVENTORY&inventory_id=hotel-santika-mega-city-bekasi-108001534490354985&reviewSubmitColumn=RATING_SUMMARY&tag_meta_id=34412887&tag_meta_type=google-hotel,"lokasi atrategis, walau agak susah kita akses keluar hotel krn letak hotel diatas mall",8-Jan-21,,,,,
1779820180-1378,https://www.tiket.com/id-id/review?product_type=TIXHOTEL&searchType=INVENTORY&inventory_id=hotel-santika-mega-city-bekasi-108001534490354985&reviewSubmitColumn=RATING_SUMMARY&tag_meta_id=34412887&tag_meta_type=google-hotel,"Lokasi Enak, Service Memuaskan, mungkin menu maknan perlu di lebih variatif lagiii",27-Dec-20,,,,,
1779820180-1379,https://www.tiket.com/id-id/review?product_type=TIXHOTEL&searchType=INVENTORY&inventory_id=hotel-santika-mega-city-bekasi-108001534490354985&reviewSubmitColumn=RATING_SUMMARY&tag_meta_id=34412887&tag_meta_type=google-hotel,"Waktu cek in ga bisa lebih maju 1 jam alasan kamar full itu aja yg disayangkan , so far bagus semua",28-Oct-19,,,,,
1779820180-1380,https://www.tiket.com/id-id/review?product_type=TIXHOTEL&searchType=INVENTORY&inventory_id=hotel-santika-mega-city-bekasi-108001534490354985&reviewSubmitColumn=RATING_SUMMARY&tag_meta_id=34412887&tag_meta_type=google-hotel,"Dekat dengan gerbang tol, dan mall",30-Aug-19,,,,,
1779820180-1381,https://www.tiket.com/id-id/review?product_type=TIXHOTEL&searchType=INVENTORY&inventory_id=hotel-santika-mega-city-bekasi-108001534490354985&reviewSubmitColumn=RATING_SUMMARY&tag_meta_id=34412887&tag_meta_type=google-hotel,"Makanan nya kebanyakan yang sudah dingin.. kue basah nya dingin, lontongnya dingin. Jadi kurang",8-Aug-19,,,,,
1779820180-1382,https://www.tiket.com/id-id/review?product_type=TIXHOTEL&searchType=INVENTORY&inventory_id=hotel-santika-mega-city-bekasi-108001534490354985&reviewSubmitColumn=RATING_SUMMARY&tag_meta_id=34412887&tag_meta_type=google-hotel,"Kurang lengkap.
Biasanya ada sushi",3-Jul-19,,,,,
1779820180-1383,https://www.tiket.com/id-id/review?product_type=TIXHOTEL&searchType=INVENTORY&inventory_id=hotel-santika-mega-city-bekasi-108001534490354985&reviewSubmitColumn=RATING_SUMMARY&tag_meta_id=34412887&tag_meta_type=google-hotel,"Tengah kota, semua menjadi mudah kemana mana",22-Feb-19,,,,,
1779820180-1384,https://www.tiket.com/id-id/review?product_type=TIXHOTEL&searchType=INVENTORY&inventory_id=hotel-santika-mega-city-bekasi-108001534490354985&reviewSubmitColumn=RATING_SUMMARY&tag_meta_id=34412887&tag_meta_type=google-hotel,"Proses check-in lama bgt. Saya nunggu check-in doang sampe sekitar 15 menit. Resepsionisnya ngurusin teleponlah, ngetik2 yg saya ga tau ngetik apa. Ngetik novel kali. Pokoknya lama.",2-Feb-19,,,,,
1779820180-1385,https://www.tiket.com/id-id/review?product_type=TIXHOTEL&searchType=INVENTORY&inventory_id=hotel-santika-mega-city-bekasi-108001534490354985&reviewSubmitColumn=RATING_SUMMARY&tag_meta_id=34412887&tag_meta_type=google-hotel,"Lumayan hotelnya, sudah ada sarapan juga",9-Jan-19,,,,,
1779820180-1386,https://www.tiket.com/id-id/review?product_type=TIXHOTEL&searchType=INVENTORY&inventory_id=hotel-santika-mega-city-bekasi-108001534490354985&reviewSubmitColumn=RATING_SUMMARY&tag_meta_id=34412887&tag_meta_type=google-hotel,"Wifi tidak bisa, Lift kadang rusak",23-Dec-18,,,,,
1779820180-1387,https://www.tiket.com/id-id/review?product_type=TIXHOTEL&searchType=INVENTORY&inventory_id=hotel-santika-mega-city-bekasi-108001534490354985&reviewSubmitColumn=RATING_SUMMARY&tag_meta_id=34412887&tag_meta_type=google-hotel,Mantul,15-Dec-18,,,,,
1779820180-1388,https://www.tiket.com/id-id/review?product_type=TIXHOTEL&searchType=INVENTORY&inventory_id=hotel-santika-mega-city-bekasi-108001534490354985&reviewSubmitColumn=RATING_SUMMARY&tag_meta_id=34412887&tag_meta_type=google-hotel,Receptionist cepat & tanggap. Ada welcome drink. Kamar dan fasilitas lain standar hotel pada umumnya. Makanan lumayan enak namun ketika habis lama untuk refillnya. Kapasitas parkir di rooftop sedikit ...Selengkapnya,13-May-26,,,,,
1779820180-1389,https://www.tiket.com/id-id/review?product_type=TIXHOTEL&searchType=INVENTORY&inventory_id=hotel-santika-mega-city-bekasi-108001534490354985&reviewSubmitColumn=RATING_SUMMARY&tag_meta_id=34412887&tag_meta_type=google-hotel,"Pelayanan staffnya ramah, kamarnya bersih dan wangi. Makanannya lumayan enak.",12-May-26,,,,,
1779820180-1390,https://www.tiket.com/id-id/review?product_type=TIXHOTEL&searchType=INVENTORY&inventory_id=hotel-santika-mega-city-bekasi-108001534490354985&reviewSubmitColumn=RATING_SUMMARY&tag_meta_id=34412887&tag_meta_type=google-hotel,Terimakasih untuk fasilitasnya,7-May-26,,,,,
1779820180-1391,https://www.tiket.com/id-id/review?product_type=TIXHOTEL&searchType=INVENTORY&inventory_id=hotel-santika-mega-city-bekasi-108001534490354985&reviewSubmitColumn=RATING_SUMMARY&tag_meta_id=34412887&tag_meta_type=google-hotel,Kalo sdh malam susah pesan grab food karna gak bisa naek ke lt 5 harus dijemput ka parkiran jayen,4-May-26,,,,,
1779820180-1392,https://www.tiket.com/id-id/review?product_type=TIXHOTEL&searchType=INVENTORY&inventory_id=hotel-santika-mega-city-bekasi-108001534490354985&reviewSubmitColumn=RATING_SUMMARY&tag_meta_id=34412887&tag_meta_type=google-hotel,Tempat strategjs dekat dengan tempat perbelanjaan,1-Apr-26,,,,,
1779820180-1393,https://www.tiket.com/id-id/review?product_type=TIXHOTEL&searchType=INVENTORY&inventory_id=hotel-santika-mega-city-bekasi-108001534490354985&reviewSubmitColumn=RATING_SUMMARY&tag_meta_id=34412887&tag_meta_type=google-hotel,"Enak dan bersih, lagi puasa sarapannya bisa buat sahur",27-Mar-26,,,,,
1779820180-1394,https://www.tiket.com/id-id/review?product_type=TIXHOTEL&searchType=INVENTORY&inventory_id=hotel-santika-mega-city-bekasi-108001534490354985&reviewSubmitColumn=RATING_SUMMARY&tag_meta_id=34412887&tag_meta_type=google-hotel,Hotel nya bersih tetapi kurang wangi.,14-Feb-26,,,,,
1779820180-1395,https://www.tiket.com/id-id/review?product_type=TIXHOTEL&searchType=INVENTORY&inventory_id=hotel-santika-mega-city-bekasi-108001534490354985&reviewSubmitColumn=RATING_SUMMARY&tag_meta_id=34412887&tag_meta_type=google-hotel,"Very clean, fresh, and comfortable.",4-Feb-26,,,,,
1779820180-1396,https://www.tiket.com/id-id/review?product_type=TIXHOTEL&searchType=INVENTORY&inventory_id=hotel-santika-mega-city-bekasi-108001534490354985&reviewSubmitColumn=RATING_SUMMARY&tag_meta_id=34412887&tag_meta_type=google-hotel,Good Rooms are gleaming.,3-Feb-26,,,,,
1779820180-1397,https://www.tiket.com/id-id/review?product_type=TIXHOTEL&searchType=INVENTORY&inventory_id=hotel-santika-mega-city-bekasi-108001534490354985&reviewSubmitColumn=RATING_SUMMARY&tag_meta_id=34412887&tag_meta_type=google-hotel,"Ruangan oke, cuma baru tau ternyata harus masuk dari mall. Agak jauh kalo mau masuk harus ke lantai 5 lewatin mall Jadi kalo pulang malem jalannya gelap",25-Jan-26,,,,,
1779820180-1398,https://www.tiket.com/id-id/review?product_type=TIXHOTEL&searchType=INVENTORY&inventory_id=hotel-santika-mega-city-bekasi-108001534490354985&reviewSubmitColumn=RATING_SUMMARY&tag_meta_id=34412887&tag_meta_type=google-hotel,"staf ramah, kamar bersih, cuma kalo bisa tvnya di upgrade ke smart tv semua",24-Jan-26,,,,,
1779820180-1399,https://www.tiket.com/id-id/review?product_type=TIXHOTEL&searchType=INVENTORY&inventory_id=hotel-santika-mega-city-bekasi-108001534490354985&reviewSubmitColumn=RATING_SUMMARY&tag_meta_id=34412887&tag_meta_type=google-hotel,Stunning dish. Good-quality linens.,16-Jan-26,,,,,
1779820180-1400,https://www.tiket.com/id-id/review?product_type=TIXHOTEL&searchType=INVENTORY&inventory_id=hotel-santika-mega-city-bekasi-108001534490354985&reviewSubmitColumn=RATING_SUMMARY&tag_meta_id=34412887&tag_meta_type=google-hotel,Practical parking access. Attentive and well-trained staff.,2-Jan-26,,,,,
1779820180-1401,https://www.tiket.com/id-id/review?product_type=TIXHOTEL&searchType=INVENTORY&inventory_id=hotel-santika-mega-city-bekasi-108001534490354985&reviewSubmitColumn=RATING_SUMMARY&tag_meta_id=34412887&tag_meta_type=google-hotel,Rooms are clean and tidy. Menu choices abound. Strategic parking place. Warm and inviting ambiance. Clean room.,29-Dec-25,,,,,
1779820180-1402,https://www.tiket.com/id-id/review?product_type=TIXHOTEL&searchType=INVENTORY&inventory_id=hotel-santika-mega-city-bekasi-108001534490354985&reviewSubmitColumn=RATING_SUMMARY&tag_meta_id=34412887&tag_meta_type=google-hotel,mantap bangett dekat dengan gerbang tol bekasi barat,22-Dec-25,,,,,
1779820180-1403,https://www.tiket.com/id-id/review?product_type=TIXHOTEL&searchType=INVENTORY&inventory_id=hotel-santika-mega-city-bekasi-108001534490354985&reviewSubmitColumn=RATING_SUMMARY&tag_meta_id=34412887&tag_meta_type=google-hotel,Cleanliness is unmatched.,17-Dec-25,,,,,
1779820180-1404,https://www.tiket.com/id-id/review?product_type=TIXHOTEL&searchType=INVENTORY&inventory_id=hotel-santika-mega-city-bekasi-108001534490354985&reviewSubmitColumn=RATING_SUMMARY&tag_meta_id=34412887&tag_meta_type=google-hotel,"Mantap banget fasilitas sangat lengkap, breakfast sangat memuaskan enak-enak semua",2-Dec-25,,,,,
1779820180-1405,https://www.tiket.com/id-id/review?product_type=TIXHOTEL&searchType=INVENTORY&inventory_id=hotel-santika-mega-city-bekasi-108001534490354985&reviewSubmitColumn=RATING_SUMMARY&tag_meta_id=34412887&tag_meta_type=google-hotel,Very clean rooms. Good parking facilities. Helpful service. Amazing variety of flavors.,13-Oct-25,,,,,
1779820180-1406,https://www.tiket.com/id-id/review?product_type=TIXHOTEL&searchType=INVENTORY&inventory_id=hotel-santika-mega-city-bekasi-108001534490354985&reviewSubmitColumn=RATING_SUMMARY&tag_meta_id=34412887&tag_meta_type=google-hotel,seru bersih tempatnya,9-Oct-25,,,,,
1779820180-1407,https://www.tiket.com/id-id/review?product_type=TIXHOTEL&searchType=INVENTORY&inventory_id=hotel-santika-mega-city-bekasi-108001534490354985&reviewSubmitColumn=RATING_SUMMARY&tag_meta_id=34412887&tag_meta_type=google-hotel,Banyak pilihan makanan di restonya,8-Oct-25,,,,,
1779820180-1408,https://www.tiket.com/id-id/review?product_type=TIXHOTEL&searchType=INVENTORY&inventory_id=hotel-santika-mega-city-bekasi-108001534490354985&reviewSubmitColumn=RATING_SUMMARY&tag_meta_id=34412887&tag_meta_type=google-hotel,ramah ramah Fast cleaning service. Lots of healthy food options.,17-Aug-25,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit110110gsm/images/2025/08/17/8642d046-c5d1-4abd-8b4c-af5004d927bd-1755372574654-837b98670f1575adba1e62bb5ac3511c.jpeg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit110110gsm/images/2025/08/17/e294216e-e8cb-4c09-b222-ab50322bc82b-1755372577014-e6f9580aa10cd5deb2bcfb00c569074e.jpeg,,,
1779820180-1409,https://www.tiket.com/id-id/review?product_type=TIXHOTEL&searchType=INVENTORY&inventory_id=hotel-santika-mega-city-bekasi-108001534490354985&reviewSubmitColumn=RATING_SUMMARY&tag_meta_id=34412887&tag_meta_type=google-hotel,"Dari Segi Pelayanan Sudah Oke Hanya masukan saja,Brekfstnya kurang tidak sosis dan bubur kacang hijau",11-Aug-25,,,,,
1779820180-1410,https://www.tiket.com/id-id/review?product_type=TIXHOTEL&searchType=INVENTORY&inventory_id=hotel-santika-mega-city-bekasi-108001534490354985&reviewSubmitColumn=RATING_SUMMARY&tag_meta_id=34412887&tag_meta_type=google-hotel,Hotelnya oke sarapan oke,5-Aug-25,,,,,
1779820180-1411,https://www.tiket.com/id-id/review?product_type=TIXHOTEL&searchType=INVENTORY&inventory_id=hotel-santika-mega-city-bekasi-108001534490354985&reviewSubmitColumn=RATING_SUMMARY&tag_meta_id=34412887&tag_meta_type=google-hotel,Oke. Ada kolam yang cukup,30-Jun-25,,,,,
1779820180-1412,https://www.tiket.com/id-id/review?product_type=TIXHOTEL&searchType=INVENTORY&inventory_id=hotel-santika-mega-city-bekasi-108001534490354985&reviewSubmitColumn=RATING_SUMMARY&tag_meta_id=34412887&tag_meta_type=google-hotel,"Cheap hotel, unforgettable experience.",28-May-25,,,,,
1779820180-1413,https://www.tiket.com/id-id/review?product_type=TIXHOTEL&searchType=INVENTORY&inventory_id=hotel-santika-mega-city-bekasi-108001534490354985&reviewSubmitColumn=RATING_SUMMARY&tag_meta_id=34412887&tag_meta_type=google-hotel,Nice cm kalo mall udah tutup PR banget hrs muter naik keatas jalan kaki,27-May-25,,,,,
1779820180-1414,https://www.tiket.com/id-id/review?product_type=TIXHOTEL&searchType=INVENTORY&inventory_id=hotel-santika-mega-city-bekasi-108001534490354985&reviewSubmitColumn=RATING_SUMMARY&tag_meta_id=34412887&tag_meta_type=google-hotel,staff ramah friendly informatif,15-May-25,,,,,
1779820180-1415,https://www.tiket.com/id-id/review?product_type=TIXHOTEL&searchType=INVENTORY&inventory_id=hotel-santika-mega-city-bekasi-108001534490354985&reviewSubmitColumn=RATING_SUMMARY&tag_meta_id=34412887&tag_meta_type=google-hotel,Family-friendly facilities. The staff is very welcoming.,12-May-25,,,,,
1779820180-1416,https://www.tiket.com/id-id/review?product_type=TIXHOTEL&searchType=INVENTORY&inventory_id=hotel-santika-mega-city-bekasi-108001534490354985&reviewSubmitColumn=RATING_SUMMARY&tag_meta_id=34412887&tag_meta_type=google-hotel,nyaman sekali. kasur dan bantalnya sangat nyaman,9-May-25,,,,,
