page,review_index,nama,tanggal,tipe_traveler,rating,teks_ulasan,sumber
107,4,FS,15 April 2024,Trip Pasangan,"3,6","kurang nya ga ada mini kulkas kamar mandinya kalo bisa jgn transparan karna saya tipe yg kalo tidur harus gelap, dan kalo lampu kamar mandi di matikan agak takut 😁🙏🏻 sisa nya oke sih, ac dingin tv aman sarapan jg oke Budget-friendly, cocok dapat rating bagus. Budget-friendly, cocok dapat rating bagus. Budget-friendly, cocok dapat rating bagus.Lihat lebih sedikit",Ulasan terverifikasi dari tiket.com
107,5,Ruth Lina Rogabe,14 April 2024,Trip Keluarga,"5,0",Menginap di sini menyenangkan!,Ulasan terverifikasi dari tiket.com
108,1,DAN,13 April 2024,Trip bareng Teman,"5,0",Chef hotel-nya ahli banget. Penawaran spesial. Suasana sangat hangat.,Ulasan terverifikasi dari tiket.com
108,2,AKU G,13 April 2024,Trip Keluarga,"4,2",Kolam terjaga dengan baik. Pelayanan untuk tamu sangat istimewa. Kombinasi makanan hotel sangat cocok.,Ulasan terverifikasi dari tiket.com
108,3,Evy Styani,13 April 2024,Trip Keluarga,"5,0",Pelayanan kamar 24 jam. Harga ramah kantong. Staf yang penuh keramahan dan sigap.,Ulasan terverifikasi dari tiket.com
108,4,Vita Sari Oktavia Simanjuntak,12 April 2024,Trip Pasangan,"5,0",Bagus. Makanan juga enak enak semua. Aku suka banget. Rekomendasi sih ini walau bintang 3 Pelayanan juga ramah banget dekat mall,Ulasan terverifikasi dari tiket.com
108,5,Dewi Meta Mutiara,12 April 2024,Trip Pasangan,"5,0",Suasana bersih dan terjaga. Ada fasilitas rekreasi keluarga. Ada ruang rapat. Suasana malam yang meriah. Parkir strategis dan terjangkau.,Ulasan terverifikasi dari tiket.com
109,1,PAGI,11 April 2024,Perjalanan Bisnis,"5,0",Rapi dan terjaga. Tempat parkir terang.,Ulasan terverifikasi dari tiket.com
109,2,Anka Kartiwa,9 April 2024,Trip Pasangan,"5,0","Hemat biaya, lokasi ideal.",Ulasan terverifikasi dari tiket.com
109,3,Wahyu Kini Terkonfirmasi,8 April 2024,Trip Keluarga,"4,0",Ruangan bersih dan nyaman banget.,Ulasan terverifikasi dari tiket.com
109,4,Ilham Henjanuar,8 April 2024,Trip Keluarga,"5,0",Suasana bersih dan segar. Staf yang penuh perhatian dan peduli.,Ulasan terverifikasi dari tiket.com
109,5,Aku yang Menirukan Suara Adhika,8 April 2024,Trip Keluarga,"5,0",Secara keseluruhan rapi. Secara keseluruhan rapi.,Ulasan terverifikasi dari tiket.com
110,1,RI,7 April 2024,Perjalanan Sendirian,"3,0",Lumayan bersih dan friendly staff,Ulasan terverifikasi dari tiket.com
110,2,ya ampun,6 April 2024,Trip Keluarga,"5,0","AC dingin. Hotel murah, kualitas premium. Pelayan yang responsif dan ahli di bidangnya. Pelayan yang responsif dan ahli di bidangnya.",Ulasan terverifikasi dari tiket.com
110,3,A,6 April 2024,Perjalanan Sendirian,"5,0",Area bermain anak menyenangkan. Hidangannya menggoda untuk dipesan. Hidangannya menggoda untuk dipesan. Tepi kolam bikin ingin bersantai.,Ulasan terverifikasi dari tiket.com
110,4,KS,5 April 2024,Perjalanan Bisnis,"5,0",Parkir mudah diakses. Staf yang tepat waktu dan terlatih baik.,Ulasan terverifikasi dari tiket.com
110,5,KS,5 April 2024,Perjalanan Bisnis,"5,0",Kualitas pelayanan terbaik. Staf yang tepat waktu dan terlatih baik.,Ulasan terverifikasi dari tiket.com
111,1,KS,5 April 2024,Perjalanan Bisnis,"5,0","Tarif terjangkau, fasilitas eksklusif. Pelayan yang cepat tanggap.",Ulasan terverifikasi dari tiket.com
111,2,Iqbal Dwi Cahyo,2 April 2024,Trip Keluarga,"4,0",Akses mudah ke mana-mana. Resepsionis yang cekatan dan kompeten. Kamar bersih dan rapi banget.,Ulasan terverifikasi dari tiket.com
111,3,Harry Frans Suharto K,29 Maret 2024,Perjalanan Sendirian,"4,0",Hidangan ringan yang lezat.,Ulasan terverifikasi dari tiket.com
111,4,Gustaf Antonius F Wau,29 Maret 2024,Perjalanan Sendirian,"5,0",Kamar selalu bersih. Hidangan sangat enak.,Ulasan terverifikasi dari tiket.com
111,5,SK,29 Maret 2024,Perjalanan Sendirian,"5,0",so happy karna bisa jumpa abun wkwkwk,Ulasan terverifikasi dari tiket.com
112,1,ZT,28 Maret 2024,Trip Pasangan,"5,0",Hidangan gourmet eksklusif.,Ulasan terverifikasi dari tiket.com
112,2,Dokter,26 Maret 2024,Trip Keluarga,"5,0",Kualitas handuk baik. Interior trendy. Kamar mandi dengan bathtub. Staf penuh semangat dan ramah.,Ulasan terverifikasi dari tiket.com
112,3,MM,26 Maret 2024,Perjalanan Bisnis,"4,8",Lokasi strategis untuk keluarga. Nuansa artistik.,Ulasan terverifikasi dari tiket.com
112,4,Anggi Nurhidayah,23 Maret 2024,Trip Pasangan,"5,0",Tempatnyaa bersihh dan nyamaaan!,Ulasan terverifikasi dari tiket.com
112,5,FM,21 Maret 2024,Trip Pasangan,"5,0",Ada ruang istirahat pribadi. Menu nikmat dan berkelas.,Ulasan terverifikasi dari tiket.com
113,1,RR,19 Maret 2024,Perjalanan Sendirian,"5,0",Lingkungan yang tenang. Resepsionis ramah baget.,Ulasan terverifikasi dari tiket.com
113,2,Dinda Amelia,13 Maret 2024,Perjalanan Bisnis,"5,0",Lingkungan sekitar bersih. Kebersihan dijaga dengan baik. Keamanan parkir terbaik. Staf penuh energi positif dan sangat membantu.,Ulasan terverifikasi dari tiket.com
113,3,Yeni Sulasmiati,12 Maret 2024,Trip Pasangan,"4,6",Sarapan nya enak dan lokasi strategis tapi sayang kulkas nya gak ada...,Ulasan terverifikasi dari tiket.com
113,4,Ign Surya Utama,12 Maret 2024,Perjalanan Sendirian,"5,0",Pencahayaannya sangat bagus.,Ulasan terverifikasi dari tiket.com
113,5,Roza Berlyana Fatah,11 Maret 2024,Trip Keluarga,"5,0",Cukup bagus dan pelayanan memuaskan,Ulasan terverifikasi dari tiket.com
114,1,"Anna, jadilah wanita yang baru.",10 Maret 2024,Trip Keluarga,"5,0",Banyak pilihan menu untuk anak-anak. Banyak pilihan menu untuk anak-anak.,Ulasan terverifikasi dari tiket.com
114,2,Pengepungan Handoko,9 Maret 2024,Trip Keluarga,"3,0",Mohon jadi pertimbangan anak usia 5 tahun sudah kena biaya sarapan,Ulasan terverifikasi dari tiket.com
114,3,Pengepungan Handoko,9 Maret 2024,Trip Keluarga,"3,0",Kurang nyaman karena anak usia 5 tahun sudah dikenakan biaya sarapan,Ulasan terverifikasi dari tiket.com
114,4,Pengepungan Handoko,9 Maret 2024,Trip Keluarga,"3,0","WiFi jelek, anak usia lima tahun sudah dikenakan biaya sarapan",Ulasan terverifikasi dari tiket.com
114,5,Pengepungan Handoko,9 Maret 2024,Trip Keluarga,"3,0",anak 5 tahun sudah dikenakan biaya sarapan,Ulasan terverifikasi dari tiket.com
115,1,Memez Prameswari,8 Maret 2024,Perjalanan Bisnis,"5,0",Selalu jadi pilihan kalau menginap di Bekasi,Ulasan terverifikasi dari tiket.com
115,2,Riyvan Firmansyah,7 Maret 2024,Perjalanan Sendirian,"5,0",Kebersihannya oke banget. Tersedia layanan antar-jemput. Diskon besar. Tersedia layanan shuttle ke pusat kota. Fasilitas terbaik.,Ulasan terverifikasi dari tiket.com
115,3,DARI,7 Maret 2024,Trip Pasangan,"4,0","Penginapan budget. Dulu hampir setipa bulan pasti sempetin staycation disini. Tp sedih karna menu pizzanya gaada, padahal itu beneran best seller bgt menurut ku. Kembalikan menu pizzanya yaa ehehe",Ulasan terverifikasi dari tiket.com
115,4,MW,6 Maret 2024,Trip Pasangan,"5,0",Akses transportasi sangat mudah. Menu bervariasi dan lezat.,Ulasan terverifikasi dari tiket.com
115,5,Ika Pritayuni Septiman,4 Maret 2024,Trip Keluarga,"3,0",Sipp.....pertahankan,Ulasan terverifikasi dari tiket.com
116,1,Tutung Suprianto,3 Maret 2024,Perjalanan Sendirian,"4,0",Fasilitas sangat bersih terawat. Hidangan tradisional yang nikmat. Nuansa sangat elegan. Lokasi yang ideal.,Ulasan terverifikasi dari tiket.com
116,2,TN,2 Maret 2024,Perjalanan Bisnis,"3,8",Boleh ya di cek dulu kamarnya sebelum dikasih ke pengunjung. Breakfast oke,Ulasan terverifikasi dari tiket.com
116,3,Muhammadah Fathiyah,26 Februari 2024,Trip Keluarga,"3,0",Not bad lah.....siiip anak2 juga nyaman,Ulasan terverifikasi dari tiket.com
116,4,DAN,24 Februari 2024,Perjalanan Sendirian,"5,0","Bagus, Baik, Baik, Baik",Ulasan terverifikasi dari tiket.com
116,5,Dalam Gede Wirayudhana,24 Februari 2024,Trip Pasangan,"5,0",Selalu menyenangkan untuk menginap di sini.,Ulasan terverifikasi dari tiket.com
117,1,ADALAH,24 Februari 2024,Perjalanan Sendirian,"4,0","Sesuai harga, ngeMol tinggal ke bawah.",Ulasan terverifikasi dari tiket.com
117,2,Mario Hendratno,23 Februari 2024,Trip Keluarga,"4,6","Hidangan yang disajikan enak. Nuansa sangat elegan. Murah meriah, pemandangan indah. Resepsionis yang kompeten.",Ulasan terverifikasi dari tiket.com
117,3,RJ,23 Februari 2024,Lainnya,"4,0","Ceiritanya gini, jadi suatu hari sebuah cerita",Ulasan terverifikasi dari tiket.com
117,4,KE,22 Februari 2024,Trip Pasangan,"5,0",Suasana bersih dan bikin betah.,Ulasan terverifikasi dari tiket.com
117,5,Agus Frans Aslan sihite,21 Februari 2024,Perjalanan Bisnis,"5,0",Hotel favorit Staf sopan banget. Staf sopan banget.,Ulasan terverifikasi dari tiket.com
118,1,HG,21 Februari 2024,Perjalanan Sendirian,"5,0",Suasana bersih dan menyegarkan. Keamanan parkir yang tinggi. Lingkungan sekitar yang aman.,Ulasan terverifikasi dari tiket.com
118,2,DARI,20 Februari 2024,Trip Keluarga,"5,0",Terjaga dengan baik. Pemandangan menarik untuk keluarga. Udaranya segar. Kolam renang cocok untuk menghilangkan penat.,Ulasan terverifikasi dari tiket.com
118,3,ZF,19 Februari 2024,Trip Keluarga,"5,0",Hotel sangat menjaga kebersihan. Parkir terawat rapi. Penginapan ekonomis.,Ulasan terverifikasi dari tiket.com
118,4,KU,18 Februari 2024,Perjalanan Sendirian,"5,0","Lokasi oke, kamar bersih, staff ramah",Ulasan terverifikasi dari tiket.com
118,5,Heri Yanto,16 Februari 2024,Perjalanan Sendirian,"5,0",Menyenangkan pelayanan nya,Ulasan terverifikasi dari tiket.com
119,1,SMA,15 Februari 2024,Perjalanan Sendirian,"5,0","Kamar bersih rapi, sesuai standar santika Menu makanan cukup enak dan variatif Bersih Pelayanan ramah Front office tanggap",Ulasan terverifikasi dari tiket.com
119,2,Novianah Farhanah,15 Februari 2024,Trip Keluarga,"5,0","Keren banget hotelnya baik, dikasih slice cake ultah anak, tempatnya bagus, harga masih aman.. ada kolam renang, tempat main kecil dan dibawahnya ada mall.. Anak 8 th sudah bayar yah sarapannya",Ulasan terverifikasi dari tiket.com
119,3,SULISSETIANI PW,14 Februari 2024,Trip Keluarga,"5,0","Tarif terjangkau, fasilitas eksklusif.",Ulasan terverifikasi dari tiket.com
119,4,HH,14 Februari 2024,Perjalanan Sendirian,"5,0",Dekat pintu tol dan pusat perbelanjaan,Ulasan terverifikasi dari tiket.com
119,5,HH,14 Februari 2024,Perjalanan Sendirian,"5,0",Tempat yang nyaman dan dekat dengan pusat kota,Ulasan terverifikasi dari tiket.com
120,1,Riyad Amaluddin Djami,14 Februari 2024,Perjalanan Sendirian,"5,0",Bagus... semuanya baik-baik saja,Ulasan terverifikasi dari tiket.com
120,2,Dian Asmosari,13 Februari 2024,Trip Keluarga,"5,0",Kebersihan sangat terawat. Wi-Fi cepat banget. Sangat perhatian.,Ulasan terverifikasi dari tiket.com
120,3,Syahri Nur Riska,13 Februari 2024,Trip Keluarga,"5,0",Bagus semua. Nyaman. Next time mampir lagi mginep disini,Ulasan terverifikasi dari tiket.com
120,4,MUHAMMAD RANO PISCANA,12 Februari 2024,Perjalanan Sendirian,"5,0",Suasana nyaman. Harga sebanding dengan yang didapatkan. Resepsionis terlatih dengan baik.,Ulasan terverifikasi dari tiket.com
120,5,Halifta Muhammad,12 Februari 2024,Trip Keluarga,"5,0",keren pengalaman yang sangat luar biasa,Ulasan terverifikasi dari tiket.com
121,1,TR,11 Februari 2024,Perjalanan Bisnis,"5,0","Pelayanan okeh, over all semua aman",Ulasan terverifikasi dari tiket.com
121,2,ADALAH,10 Februari 2024,Trip Keluarga,"5,0",Kamar bersih fasilitas lengkap Kamar selalu bersih. Fasilitas rekreasi lengkap.,Ulasan terverifikasi dari tiket.com
121,3,SD,10 Februari 2024,Perjalanan Sendirian,"5,0",semua oke kecuali sarapannya,Ulasan terverifikasi dari tiket.com
121,4,Mochamad Ansori,9 Februari 2024,Perjalanan Bisnis,"5,0",Parkir dengan pelayanan prima.,Ulasan terverifikasi dari tiket.com
121,5,AP,9 Februari 2024,Perjalanan Bisnis,"5,0",Kamar bersih.... Menh sarapannya variatif dan enak banget Kombinasi makanan hotel sangat cocok.,Ulasan terverifikasi dari tiket.com
122,1,Oke Mahendra,8 Februari 2024,Trip Keluarga,"5,0",Oke mantablah untuk keluarga,Ulasan terverifikasi dari tiket.com
122,2,Oke Mahendra,8 Februari 2024,Trip Keluarga,"3,0",Oke mantablah untuk keluarga,Ulasan terverifikasi dari tiket.com
122,3,DAN,8 Februari 2024,Perjalanan Bisnis,"5,0",Suasananya secara keseluruhan sangat bersih.,Ulasan terverifikasi dari tiket.com
122,4,DENGAN,8 Februari 2024,Perjalanan Bisnis,"4,2","Lobbynya di lantai 5 terkoneksi mall. Overall oke, but showernya fix, so jika nginep bareng keluarga dengan anak kecil, agak kurang pas.",Ulasan terverifikasi dari tiket.com
122,5,DAN,6 Februari 2024,Perjalanan Bisnis,"4,6","Sempat kecewa pas stay disini karena mengalami air yg keluar dr semua kran berlumpur krna ada perbaikan, tp terima kasih banyak sudah di respon komplen saya dan dr hotel mau pindahin saya ke kamar lain dan dpt upgrade. Cuma kedepannya tolong bener2 dicek kondisi kamar sebelum dikasih ke tamu, krna kita sudah ekspektasi ingin istrahat & mandi dengan nyaman. I really appreciated for the quick response 🙏🏻Lihat lebih sedikit",Ulasan terverifikasi dari tiket.com
123,1,Luthfia Erlitasari,5 Februari 2024,Perjalanan Bisnis,"5,0",Standar kebersihan luar biasa. Pelayanan yang luar biasa.,Ulasan terverifikasi dari tiket.com
123,2,KS,5 Februari 2024,Perjalanan Bisnis,"5,0",Rapi dan terjaga. Staf yang penuh energi.,Ulasan terverifikasi dari tiket.com
123,3,YC,5 Februari 2024,Perjalanan Sendirian,"5,0","Kamar luas , makanannya enak , kamarnya bersih",Ulasan terverifikasi dari tiket.com
123,4,C,3 Februari 2024,Trip Keluarga,"3,0","Lumayan,sesuai harga semua nya.",Ulasan terverifikasi dari tiket.com
123,5,RP,29 Januari 2024,Perjalanan Sendirian,"5,0",Bagus sekali ❤️❤️❤️❤️❤️❤️❤️❤️,Ulasan terverifikasi dari tiket.com
124,1,Yuniati Adi Cynthia,29 Januari 2024,Perjalanan Sendirian,"5,0","Lokasi nya strategis , deket mall , jalan tol , cari makan di luar jg banyak pilihan , menu resto hotel ny jg enak2 , kamarny bersih",Ulasan terverifikasi dari tiket.com
124,2,Niluh Sayu,29 Januari 2024,Trip Keluarga,"5,0","Aksesny harus pake mobil untuk sampai atas. Kalo drop off harus lewat mall duluu... Keren sih viewny, sayang tombol air udh agak longgar y jadi kadang air msih netes dikamr mandi Kebersihan terjaga. Breakfast variatif, lumayan enak smua... Akses ke mall mudh, kita smpet nnton juga dilantai tigaLihat lebih sedikit",Ulasan terverifikasi dari tiket.com
124,3,Latifah Chaerani,23 Januari 2024,Perjalanan Sendirian,"4,0",Area duduk yang nyaman banget.,Ulasan terverifikasi dari tiket.com
124,4,VV,23 Januari 2024,Trip Keluarga,"5,0","Karyawan ramah,kamar bersih",Ulasan terverifikasi dari tiket.com
124,5,nina nurdiana,21 Januari 2024,Trip Keluarga,"5,0","Semuanya oke,makananya oke",Ulasan terverifikasi dari tiket.com
125,1,DM,20 Januari 2024,Trip Pasangan,"5,0",Pelayanan baik dan ramah,Ulasan terverifikasi dari tiket.com
125,2,ITU,19 Januari 2024,Trip Keluarga,"5,0","Harga super murah, fasilitas luar biasa.",Ulasan terverifikasi dari tiket.com
125,3,RS,19 Januari 2024,Trip Pasangan,"4,0",wifi nya kurang bagus,Ulasan terverifikasi dari tiket.com
125,4,Kartika Sari,15 Januari 2024,Perjalanan Bisnis,"5,0",Pelayanan sangat membantu. Sanitasi sangat baik.,Ulasan terverifikasi dari tiket.com
125,5,bella,10 Januari 2024,,"5,0",,Ulasan terverifikasi dari tiket.com
126,1,Frengky Aldes Purba,8 Januari 2024,Trip Keluarga,"3,4","Saat saya menginap kolam renang tdk biaa digunakan karena sesang maintenance, sangat disayangkan",Ulasan terverifikasi dari tiket.com
126,2,Zakiy Fakhrillah,8 Januari 2024,,"5,0",,Ulasan terverifikasi dari tiket.com
126,3,Bayu Rimang,7 Januari 2024,,"4,2",Selamat pagi,Ulasan terverifikasi dari tiket.com
126,4,Laily Trihestiana,7 Januari 2024,,"5,0",,Ulasan terverifikasi dari tiket.com
126,5,Laily Trihestiana,7 Januari 2024,,"5,0",,Ulasan terverifikasi dari tiket.com
127,1,Laily Trihestiana,7 Januari 2024,,"5,0",,Ulasan terverifikasi dari tiket.com
127,2,M Iqbal Pahlevi,6 Januari 2024,,"5,0",,Ulasan terverifikasi dari tiket.com
127,3,Afri Anita,6 Januari 2024,,"4,0",,Ulasan terverifikasi dari tiket.com
127,4,Maya R Musadi,6 Januari 2024,Trip Keluarga,"2,8","Secara umum oke, terutama makanannya. Tapi ada beberapa hal yang harus diperhatikan : 1. saya datang pas jam check in dan kebetulan akan ada NYE, maka Receptionist or Front Office terasa sumpek karena banyak orang dan kegiatan. 2. AC kamar lama dinginnya walau pada akhirnya dingin juga. 3. Pada hari kedua (1 Januari 2024) sekitar jam 11.30, air panas pada wastafel berwarna cokelat. 4. Lobby di lantai 5 agak merepotkan terutama kalau naik taksi, supir taksinya mengeluh,Lihat lebih sedikit",Ulasan terverifikasi dari tiket.com
127,5,Gita Patria Wardhana,4 Januari 2024,,"5,0",,Ulasan terverifikasi dari tiket.com
128,1,Gita Patria Wardhana,4 Januari 2024,,"5,0",,Ulasan terverifikasi dari tiket.com
128,2,PAGI,4 Januari 2024,Trip Keluarga,"5,0",,Ulasan terverifikasi dari tiket.com
128,3,Resty Wulandari,4 Januari 2024,,"4,8",,Ulasan terverifikasi dari tiket.com
128,4,Firman Putra Arwanda,3 Januari 2024,Trip Keluarga,"5,0",,Ulasan terverifikasi dari tiket.com
128,5,Firman Putra Arwanda,3 Januari 2024,,"5,0",,Ulasan terverifikasi dari tiket.com
129,1,MELAKUKAN,3 Januari 2024,,"3,4",,Ulasan terverifikasi dari tiket.com
129,2,Emyani Ginting,3 Januari 2024,,"1,0",,Ulasan terverifikasi dari tiket.com
129,3,Idul Adha Ramadan,3 Januari 2024,Trip Keluarga,"3,0","Heater ga panas sama sekali, percuma pilih yg ada bathupnya.",Ulasan terverifikasi dari tiket.com
129,4,Artikel Kristen,2 Januari 2024,,"3,0",,Ulasan terverifikasi dari tiket.com
129,5,Membangun,2 Januari 2024,,"5,0",,Ulasan terverifikasi dari tiket.com
130,1,ADALAH,1 Januari 2024,,"5,0",,Ulasan terverifikasi dari tiket.com
130,2,Theresia Ratna Sari Purba,1 Januari 2024,,"5,0",,Ulasan terverifikasi dari tiket.com
130,3,Eri Prasetyo,31 Desember 2023,,"5,0",Bagus,Ulasan terverifikasi dari tiket.com
130,4,Yeyen Ekawati,31 Desember 2023,,"5,0",,Ulasan terverifikasi dari tiket.com
130,5,Devin Chrisye Pranata Siahaan,30 Desember 2023,,"3,0",,Ulasan terverifikasi dari tiket.com
131,1,MATAHARI,29 Desember 2023,,"5,0",,Ulasan terverifikasi dari tiket.com
131,2,Octaviera Veronica,28 Desember 2023,,"5,0",,Ulasan terverifikasi dari tiket.com
131,3,DP,28 Desember 2023,Trip Keluarga,"5,0","Santika gak ada lawan 😍 Kamar bersih, luas, pelayanan dan breakfast oke bgt 👍👍",Ulasan terverifikasi dari tiket.com
131,4,Lerie Gerald,28 Desember 2023,,"5,0",,Ulasan terverifikasi dari tiket.com
131,5,Yutiawan Nafriansyah,27 Desember 2023,,"5,0",,Ulasan terverifikasi dari tiket.com
132,1,DM,26 Desember 2023,,"5,0",,Ulasan terverifikasi dari tiket.com
132,2,Desi Putri,26 Desember 2023,,"4,6",,Ulasan terverifikasi dari tiket.com
132,3,Mariana Gunawan,25 Desember 2023,,"5,0",,Ulasan terverifikasi dari tiket.com
132,4,ENDRA SULIS WIANDI,22 Desember 2023,,"5,0",,Ulasan terverifikasi dari tiket.com
132,5,widya puspa indah putri m,22 Desember 2023,,"4,0",,Ulasan terverifikasi dari tiket.com
133,1,IA,22 Desember 2023,Trip Keluarga,"4,4",,Ulasan terverifikasi dari tiket.com
133,2,DI DALAM,22 Desember 2023,Perjalanan Sendirian,"4,0",,Ulasan terverifikasi dari tiket.com
133,3,Yudhistira Purna Wibawa,22 Desember 2023,,"5,0",,Ulasan terverifikasi dari tiket.com
133,4,Rudy Saputra,21 Desember 2023,,"5,0",,Ulasan terverifikasi dari tiket.com
133,5,Aldilla Prihatika,21 Desember 2023,,"4,0",,Ulasan terverifikasi dari tiket.com
134,1,Heru Sulistyo Wibowo,19 Desember 2023,,"4,4",,Ulasan terverifikasi dari tiket.com
134,2,Desi Nuri Novitasari Pertiwi,19 Desember 2023,,"5,0",,Ulasan terverifikasi dari tiket.com
134,3,Citra Pertiwi,19 Desember 2023,,"5,0",,Ulasan terverifikasi dari tiket.com
134,4,Ramadhini Safitri G,18 Desember 2023,,"5,0",,Ulasan terverifikasi dari tiket.com
134,5,EDHI TRI PURNOMO,17 Desember 2023,Trip Keluarga,"5,0",,Ulasan terverifikasi dari tiket.com
135,1,Diah Widowati,17 Desember 2023,,"5,0",,Ulasan terverifikasi dari tiket.com
135,2,DAN,16 Desember 2023,,"4,0",,Ulasan terverifikasi dari tiket.com
135,3,Astrini Nurul Atikasari,15 Desember 2023,,"4,4",,Ulasan terverifikasi dari tiket.com
135,4,Erick Firmansyah,14 Desember 2023,,"5,0",,Ulasan terverifikasi dari tiket.com
135,5,Erick Firmansyah,13 Desember 2023,,"4,0",,Ulasan terverifikasi dari tiket.com
136,1,Deby Nehemya,13 Desember 2023,,"4,0",,Ulasan terverifikasi dari tiket.com
136,2,Lalu M Fikry Asyary,11 Desember 2023,,"4,0",,Ulasan terverifikasi dari tiket.com
136,3,Muhammad Surya Harris,11 Desember 2023,,"5,0",,Ulasan terverifikasi dari tiket.com
136,4,Thirzy Kliwandania,11 Desember 2023,,"3,0",,Ulasan terverifikasi dari tiket.com
136,5,Roni Toga Perdana,11 Desember 2023,,"5,0",,Ulasan terverifikasi dari tiket.com
