ID_Review,Platform,Nama_Hotel,Review_Date,review_word_len,review_char_len,num_present_aspects,Text_Review,Lokasi,Kenyamanan,Pelayanan,Kebersihan,Harga,Makanan,Fasilitas
3531,Agoda,Hotel Santika Tasikmalaya,6/13/2012,206,1299,5,"dimulai dari kedatangan saya langsung disambut petugas concierge yang membantu menurunkan barang-barang bawaan saya dan keluarga. proses check in yang cepat dan terima kasih sudah meng-upgrade kamar saya menjadi deluxe dengan connecting door ke kamar ibu saya (beliau sekamar dengan adik ipar cewe + bayi 4 bulan. kamar dalam kondisi bersih kecuali kamar ayah saya (beliau sekamar dengan adik saya)yang masih dalam keadaan acak-acakan. terlihat petugas housekeeping cukup panik karena tidak mengira kalau rombongan kami sudah datang. isi kamar sih standar bintang 3 kecuali tidak ada kulkas dan hairdryer (ternyata ini harus kami request ke hk)selebihnya fine. view yang saya sebut ""country village view"" cukup menarik apalagi untuk anak-anak saya yang usianya 7 dan 2 tahun. kolam renangnya formalitas saja kalau menurut saya, tetapi kalau untuk anak-anak saja sih sudah cukup. roof top juga saya kunjungi dan hm. no comment for this one berbeda dengan rooftop lain yang pernah saya nikmati, tapi ya memang beda kelas juga sih. the breakfast was baik, beside the variety of food is not the same as santika in other cities. the other bagus thing is the flexibility on late check out. overall, orang tua saya senang, anak-anak juga betah. no choice in tasik actually. but bagus to have santika there.",none,netral,positif,netral,none,positif,negatif
968,Agoda,Hotel Santika Bogor,11/19/2019,204,1358,5,"pada hari sabtu saya merencanakan liburan ke bogor dan memutuskan untuk menginap di hotel santika karena lokasinya yang strategis (depan tugu kujang dan satu kawasan dengan botani square mall). saya tiba jam 11 pagi sebelum waktu check-in dan berniat memarkir mobil di area parkir hotel sambil berkeliling mall dulu. aku tanya dulu ke satpam di lobi hotel dan dia mengarahkanku ke tempat parkir di sebelah mal dan ketika aku sudah ada di sana, satpam lain menolakku dan menyuruhku mencari tempat parkir biasa bersama pengunjung mal lainnya (ya, mal itu ramai banget di akhir pekan) karena tempatnya penuh. bukankah satu tempat parkir untuk satu tamu merupakan salah satu fasilitas hotel? dan kalaupun untuk level hotel santika, sungguh mengecewakan. setelah akhirnya sampai di kamar, saya meraba temboknya jadi begini sehingga terdengar suara tetangga saya menyalakan shower, air conditioner mengeluarkan suara aneh, dan bed covernya cukup bau. selain itu, saya meminta pengering rambut dan kehabisan (saya mendapatkannya keesokan paginya setelah saya mengingatkan staf rumah tangga sekali lagi). tetap saja saya lega dengan menu sarapan enak yang menawarkan variasi masakan dan kue tradisional bogor. namun jika saya bertanya, apakah masa tinggal saya sepadan dengan uang yang dikeluarkan? tidak. apakah saya ingin menginap di sini lagi? tidak terima kasih.",positif,netral,netral,none,none,positif,netral
2559,Agoda,Hotel Santika Depok,3/6/2020,190,1226,5,"saya di sini di depok karena pesta pernikahan teman. saya belum pernah ke sini jadi saya mencari di internet dan kemudian menemukan bahwa hotel ini berada di lokasi terbaik dekat pusat kota dan terletak di mal. saya membayangkan kolam renangnya sulit atau setidaknya sama dengan kolam di santika jakarta, tapi saya salah. karena gedung ini adalah apartemen kota jadi kolamnya standar. maksudku. dan gymnya juga tidak begitu bagus untukku. tapi tidak apa-apa karena diberi label di hotel bintang 3. tapi sejujurnya harganya hampir sama dengan hotel sejenis lainnya yang memiliki fasilitas lebih baik dari ini. saya baik dan tidak pernah menyesal memilih hotel ini, karena stafnya sangat bagus. terutama resepsionis yang memberi saya lebih banyak informasi tentang kota ini. staf dapur juga sangat baik dan saya suka jamu (bavarage tradisional jawa) yang disediakan saat sarapan. menu di restoran anjani juga sangat enak. pasti akan datang ke sini lain kali. lina banyak memberiku informasi tentang promo makanan jepang di bulan maret. buat kamu yang suka makanan jepang, wajib kesini untuk mencoba karena murah sekitar 65k dan enak sekali. kreditur kepada: cristina, irfan, picho, lina dan lainnya dari meja depan dan restoran.",positif,none,positif,none,positif,positif,netral
10243,Traveloka,Hotel Santika Depok,10/20/2021,181,1162,5,"sangat menyenangkan dan memuaskan sekali menginap di hotel santika depok. mulai dari pelayanannya saat check in, staf ramah, sangat membantu dan cepat dalam memberikan informasi. kamar yang saya pesan, 2 superior dan 1 executive, semua kamar sangat bersih, nyaman, bed nya besar, air conditioner dingin, saat saya minta tambahan selimut, langsung diberikan selimut tambahan dan wangi sekali selimut serta bantalnya. di kamar executive, ada sofa tambahan jadi bisa untuk kumpul keluarga. breakfast walaupun tidak terlalu banyak variasinya, tetapi soal rasa cocok sekali dengan saya dan keluarga. rasanya enak, staf restoran dengan sigap membantu mengambilkan jadi lebih higienis. hanya 1 yang kurang di hotel santika, dari awal dibilang bahwa swimming pool terbatas jadi harus reservasi karena terbatas untuk 4 orang saja dan saya dapat jam 12. 00 siang saat matahari terik. ketika sampai di kolam renang, ternyata tidak ada 1 petugas pun yang jaga di kolam. jadi sebenarnya bisa saja saya masuk kapan saja ke kolam tidak harus tunggu jam 12 siang. 1 hal lagi tidak ada bangku-bangku di area kolam renang jadi jangan bawa banyak barang karena tidak bisa di titip.",none,positif,positif,positif,none,positif,negatif
2260,Agoda,Hotel Santika Cirebon,12/31/2015,175,1174,5,"kami agak kaget saat menginap di hotel santika kali ini. penampilan dari luar terlihat nyaman, namun saat memasuki kamar terlihat bahwa hotel ini sudah sangat tua dan butuh renovasi (kamar kami tipe superior twin bed). headboard tempat tidur sangat kuno, begitu juga furniture lainnya seperti meja dan kursi. kondisi kamar tidak terlalu bersih, banyak debu dimana2 khususnya di sudut2 kamar dan standing lamp. saat kami check in, ada sejenis serangga yang berterbangan di kamar dan akhirnya diusir keluar oleh bell boy yang mengantarkan koper. air conditioner kamar kami sangat berisik, seperti ada suara air mengalir. kami minta teknisi untuk cek, dan menurut teknisi suara itu adalah suara air coolant dan tidak berbahaya. teknisi akhirnya membersihkan air conditioner di kamar kami dan air conditioner outdoornya. karena kami menginap di hotel ini hanya semalam maka kami tidak mempermasalahkan suara berisik air conditioner tersebut ke management. satu2nya yang kelihatan baru direnovasi adalah kamar mandi dalam kamar. kelebihan hotel ini adalah lokasi yang memang strategis, serta ada petugas yang mencuci mobil kami. breakfast juga baik dan variasi makanannya banyak.",positif,netral,netral,netral,none,positif,none
1042,Agoda,Hotel Santika Bogor,4/27/2015,168,1137,5,"secara keseluruhan pengalaman menginap kami di hotel ini sangat bagus. kondisi dan kebersihan hotel bagus, sarapan enak, staf sangat ramah dan pemandangan pegunungan yang indah. terkoneksi dengan mall dan akses mudah ke tol, sangat nyaman. secara keseluruhan nilainya bagus. satu-satunya kemunduran kami adalah mencapai lobi dengan mobil kami. kami diperlakukan seperti pengunjung mal lainnya. kami tiba sekitar jam sibuk mal pada akhir pekan. pintu masuk utama ditutup dengan penjaga keamanan memeriksa mobil mana yang boleh masuk (kami tidak bisa lewat meskipun kami mengklaim check-in ke hotel), kami harus menggunakan pintu samping. kami tidak tahu di mana letak lobinya, itu sebabnya kami menurutinya (petugas keamanan hanya memberi tahu kami bahwa hotel ini juga dapat diakses melalui pintu samping). kami harus antri dengan mobil lain untuk mencari tempat parkir di mall. ternyata lobinya hanya berjarak sekitar 50 meter dari pintu masuk utama tanpa macet. kami mungkin membutuhkan waktu kurang dari satu menit untuk sampai ke lobi jika mereka mengizinkan kami menggunakan pintu masuk utama, namun kami membutuhkan waktu 30 menit.",positif,netral,positif,none,none,positif,netral
150,Agoda,Hotel Santika Bandung,12/30/2023,166,1077,5,"santika bandung lokasinya strategis banget, dekat cafe dan resto di jalan riau jadi tidak susah nyari makan, kamarnya luas, bersih, air conditioner berfungsi dengan baik. namun, ketika kami check in, stafnya agak kekurangan. kami menunggu 1 jam sampai kamar kami siap dan ketika kami memeriksa kamar, dinding di salah satu kamar kami rusak dan ada salah satu teknisi mengecat dinding yang rusak tetapi staf front office tidak memberi tahu kami sebelumnya bahwa salah satu kamar kami bermasalah atau bahkan menawarkan kamar baru untuk kami. jadi kami bertanya apakah bisa mendapat kamar baru karena menurut kami tidak akan nyaman dengan bau tembok yang baru dicat. mereka mengatakan mereka sudah terisi penuh dan mereka akan memberi tahu kami jika kami bisa mendapatkan kamar baru. kami menunggu sekitar 30 menit lalu untungnya staf mengatakan bahwa kami bisa mendapatkan kamar baru dan cukup luas dan dekat dengan kolam renang, namun karena dekat dengan kolam renang, agak bising, terdengar orang berbicara, tertawa dengan jelas. tapi secara keseluruhan itu bagus. terima kasih",positif,positif,negatif,positif,none,none,positif
9929,Traveloka,Hotel Santika Depok,3/25/2026,166,1232,5,"pengalaman menginap di hotel santika depok sangat menyenangkan dari awal sampai akhir. proses check-in berjalan cepat dan mudah, staf di front office sangat ramah serta membantu. pelayanan yang diberikan terasa hangat sehingga tamu merasa langsung disambut dengan baik sejak datang. selama menginap, para pegawai hotel juga sangat sopan dan responsif. jika membutuhkan bantuan, mereka selalu siap membantu dengan senyum dan sikap yang profesional. hal ini membuat suasana menginap terasa nyaman dan menyenangkan. salah satu hal yang sangat menyenangkan adalah fasilitas sarapannya. menu breakfast cukup beragam dan rasanya enak. yang lebih menyenangkan lagi, anak-anak mendapatkan fasilitas sarapan gratis sehingga sangat membantu bagi tamu yang datang bersama keluarga. selain itu, hotel juga menyediakan fasilitas parkir gratis yang cukup memudahkan bagi tamu yang membawa kendaraan pribadi. lokasinya yang strategis di depok juga menjadi nilai tambah karena dekat dengan berbagai tempat. secara keseluruhan, hotel santika depok memberikan pengalaman menginap yang nyaman dengan pelayanan yang ramah, fasilitas yang baik, serta suasana yang menyenangkan. sangat direkomendasikan untuk perjalanan keluarga maupun perjalanan bisnis.",positif,positif,positif,none,positif,positif,none
3257,Agoda,Hotel Santika Tasikmalaya,2/21/2014,165,1097,5,"ini adalah hotel baru. mungkin karena ini jaringan hotel, manajemennya sepertinya sama. namun, menurut saya kualitas bahan finishingnya agak rendah dan tidak akan terlihat bagus seiring berjalannya waktu. stafnya ramah, tetapi bahasa inggris mereka tidak bagus. kelas bawah tidak memiliki kulkas di dalam kamar. sarapannya cukup bagus. letaknya di tengah, sehingga mudah untuk menuju mall. karena semua hotel di garut sudah penuh dipesan, hotel ini muncul sebagai hotel yang direkomendasikan di agoda, jadi kami memesan hotel ini karena mengira hotel ini dekat karena jaraknya 35 kamu, tetapi butuh waktu sekitar 3 jam untuk sampai ke sana dari garut. kalau ke garut sebaiknya jangan sekali-kali melakukan reservasi di sini. jadwal perjalananku benar-benar kacau. saat saya kesini, ada jalan lain di google maps yang memakan waktu sekitar 1 jam 10 menit, jadi saya mengambil jalur tersebut dan berakhir di jalan pegunungan yang tidak beraspal yang akhirnya menuju ke tebing. jangan percaya google maps. kalau kamu ke tasikmalaya, ini adalah hotel tempat kamu bisa menginap dengan harga terjangkau.",positif,none,positif,none,positif,positif,negatif
10577,Traveloka,Hotel Santika Depok,1/2/2019,163,1112,5,"ini kunjungan kedua saya ke hotel ini, pada kunjungan pertama semuanya istimewa. namun, kunjungan kali ini sedikit mengecewakan. minusnya: 1. linennya kotor seperti tidak dibersihkan. 2. kamar mandinya juga tidak bersih, tirainya kotor dan dekil. sepertinya kamar ini sudah lama tidak dipakai. 3. di kolam renang tidak ada petugas sehingga saya dan keluarga tidak dapat handuk padahal sudah menunggu lama terpaksa naik basah-basahan. 4. suara dari luar sangat jelas sampai ke dalam. mungkin karena saat itu ramai anak-anak, maka sampai tengah malam suara lari-larian dan cekikikan orang yang ngobrol masih kedengaran. plusnya: 1. proses check in dan check out sangat cepat padahal pengunjung cukup banyak. depositnya juga hanya 100 ribu. 2. meskipun saat sarapan orangnya ramai sekali, tapi makananya cukup banyak dan tidak ada yang kurang. jenis makanannya juga sangat banyak. walaupun ada beberapa macam yang rasanya sangat tidak sesuai dibandingkan hotel santika yang lain. 3. lokasinya sangat strategis karena langsung menyatu dengan d'mall. semoga kedepannya santika tetap bisa menjaga mutu dan kualitasnya.",positif,negatif,positif,negatif,none,positif,none
2603,Agoda,Hotel Santika Depok,12/19/2015,159,1115,5,"ada insiden kecil di hotel pada hari saya datang, jadi ada penundaan saat saya ingin check-in. saya memesan junior suite, namun staf mengetahui bahwa ada kerusakan tertentu di kamar dan tidak dapat diberikan kepada saya. oleh karena itu kamar diturunkan menjadi kamar deluxe. sebagai imbalannya, saya diberi voucher gratis untuk kamar superior untuk digunakan di masa mendatang. namun voucher tersebut akan habis masa berlakunya dalam waktu tiga bulan. karena ini adalah kunjungan singkat, tidak banyak ulasan yang dapat diberikan. umumnya hotel ini bersebelahan dengan d-mall (depok mall). kamar deluxe agak biasa-biasa saja dibandingkan dengan kamar deluxe di hotel-hotel baru (mungkin karena ini bukan hotel yang terlalu baru? ). sarapannya baik. kami sedang terburu-buru sehingga kami tidak bisa menikmati makanannya. tapi saya ingat mentega yang mereka sajikan agak keras, mungkin karena belum dibekukan sepenuhnya. saya juga tidak ingat pernah melihat omelet/telur stasiun, mungkin karena kejadian yang terjadi sehari sebelumnya. namun secara umum pengalaman menginap saya di hotel santika depok menyenangkan.",positif,negatif,netral,none,positif,positif,none
1199,Agoda,Hotel Santika Bogor,1/10/2012,157,1050,5,"hotel ini terletak di dekat atau di dalam botany square di pusat kota bogor. area drop-off di depan lobi terlalu kecil dan tidak nyaman. tapi untungnya semua staf sangat membantu sehingga kami dibantu dalam mengantar dan memarkir mobil kami secara keseluruhan selama kami menginap. ruangannya sebenarnya cukup besar dan luas, yang membuat pengalaman menginap kami bersama anak kecil cukup menyenangkan. sarapannya juga cukup enak. kolam renangnya tidak besar tetapi cukup untuk anak-anak kami berenang sambil bersenang-senang sambil ayah dan ibu menikmati sarapan. karena sangat dekat dengan mal, sangat mudah bagi kami untuk mendapatkan apa pun yang kami perlukan, makanan, obat-obatan, dll. kamar dan lobi hotel terlihat cukup baru atau mungkin sudah diperbaharui. namun liftnya sangat kecil. hanya ada 2 lift dan satu hanya muat untuk maksimal enam orang. namun, kami sangat menikmati kunjungan kami dan kami pasti akan menginap di sana lagi jika kami mengunjungi bogor lagi di masa mendatang. kami juga akan merekomendasikannya kepada orang lain.",positif,negatif,positif,none,none,netral,negatif
7588,Traveloka,Hotel Santika Bogor,1/11/2023,156,995,5,"stay at santika bogor 3 days 2 night, staf dari awal check in-check out membantu, ramah. saat minta bantuan untuk pindah kamar, langsung dibantu. kamar deluxe luas ditambah sofa bed yang nyaman. ada pastry buah sebagai ganti slice cake untuk ulang tahun saya. makanan cukup variatif, dan enak (kami membayar charge 50 % untuk anak usia 11 tahun). kolam renang bersih, karena menginap di week day jadi tidak ramai. tapi cukup disayangkan saat kami tertinggal barang (1 koper) di hotel, tidak ada permintaan maaf sama sekali dari staf (padahal salah dari staff/bellboy yang meninggalkan koper kami di depan lift). syukur kami belum sampai kembali ke jakarta, jadi bisa putar balik ke hotel. tapi tanpa sedikit pun permintaan maaf akan kelalaian staf? terselip sedikit kecewa. tapi tertutupi dengan kenyamanan lainnya yang kami rasakan. untuk lokasi hotel strategis, ada jalan khusus menuju botani square mall. dekat dengan terminal bus damri baranangsiang, ada soto siomay anak di lokasi terminal.",positif,positif,netral,positif,none,positif,none
