ID_Review,Platform,Nama_Hotel,Review_Date,Text_Review,text_model,Kenyamanan,Kebersihan,Pelayanan,Harga,Lokasi,Fasilitas,Makanan
757,Agoda,Hotel Santika Bogor,5/25/2024,"hotel yang ada dkt mall, depan tugu kujang, menginap disini dalam rangka tahun baru tapi cuma ramenya aja pesta kembang api kurang banget lah pokoknya. tidak ada acara khusus dari hotel. anak2 agak kecewa. tp untuk staf ramah2 sih, , enaknya bisa jajan di mall. lupa pesen tipe kamar apa tapi dapet snack sore deket liftnya dan itu rasa pudingnya enak banget. untuk sarapan paginya harus antri pdhal cuma makan 1 orang ttp harus nunggu. dan rasanya juga standar aja. kolam renangnya juga standar untuk anak. cenderung kekecilan dibanding pengunjung hotelnya. cukup lah untuk pengalaman menginap dengan anak kecil","hotel yang ada dkt mall, depan tugu kujang, menginap disini dalam rangka tahun baru tapi cuma ramenya aja pesta kembang api kurang banget lah pokoknya. tidak ada acara khusus dari hotel. anak2 agak kecewa. tp untuk staf ramah2 sih, , enaknya bisa jajan di mall. lupa pesen tipe kamar apa tapi dapet snack sore deket liftnya dan itu rasa pudingnya enak banget. untuk sarapan paginya harus antri pdhal cuma makan 1 orang ttp harus nunggu. dan rasanya juga standar aja. kolam renangnya juga standar untuk anak. cenderung kekecilan dibanding pengunjung hotelnya. cukup lah untuk pengalaman menginap dengan anak kecil",none,none,netral,none,none,netral,positif
758,Agoda,Hotel Santika Bogor,5/4/2026,selalu puas dengan kebersihan keramahtamahan kompas gramedia group ini,selalu puas dengan kebersihan keramahtamahan kompas gramedia group ini,none,none,none,none,none,none,none
759,Agoda,Hotel Santika Bogor,4/23/2026,nilai uang yang luar biasa,nilai uang yang luar biasa,none,none,none,positif,none,none,none
760,Agoda,Hotel Santika Bogor,4/8/2026,"pelayanan stafnya, one of the best","pelayanan stafnya, one of the best",none,none,netral,none,none,none,none
761,Agoda,Hotel Santika Bogor,1/5/2026,hotel santika dengan lokasinya yang nyambung mall dan di depan kebun raya bogor membuat liburan kita selama 2 hari di bogor bener2 komplit dan efektif. tidak banyak waktu terbuang untuk transport. definitely will comeback,hotel santika dengan lokasinya yang nyambung mall dan di depan kebun raya bogor membuat liburan kita selama 2 hari di bogor bener2 komplit dan efektif. tidak banyak waktu terbuang untuk transport. definitely will comeback,none,none,none,none,positif,none,none
762,Agoda,Hotel Santika Bogor,12/31/2025,hotel dengan lokasi dekat mall dan akses ke tol,hotel dengan lokasi dekat mall dan akses ke tol,none,none,none,none,positif,none,none
764,Agoda,Hotel Santika Bogor,12/3/2025,ada akses penghubung ke botani square. ini adalah poin utama di samping lokasi,ada akses penghubung ke botani square. ini adalah poin utama di samping lokasi,none,none,none,none,netral,none,none
765,Agoda,Hotel Santika Bogor,11/20/2025,lokasi dalam kota dan kamarnya besar dan bersih.,lokasi dalam kota dan kamarnya besar dan bersih.,none,positif,none,none,netral,none,none
766,Agoda,Hotel Santika Bogor,11/19/2025,"untuk yang pertama kalinya menginap di santika, dari pelayanan, kebersihan dan fasilitas semua baik. pastinya nanti bakal balik lagi menginap di santika.","untuk yang pertama kalinya menginap di santika, dari pelayanan, kebersihan dan fasilitas semua baik. pastinya nanti bakal balik lagi menginap di santika.",none,none,positif,none,none,positif,none
767,Agoda,Hotel Santika Bogor,11/10/2025,sudah beberapa kali kesini. recommended sekali.,sudah beberapa kali kesini. recommended sekali.,none,none,none,none,none,none,none
768,Agoda,Hotel Santika Bogor,10/23/2025,"dear santika, secara overall cukup value for money. berlokasi di pusat kota yang sangat strategis, bersebelahan dengan salah satu mall favorite dan universitas terkemuka, mudah dijangkau oleh transportasi dan akses jalan yang memadai dengan memodernisasi outlook kamar dan fasilitas akan menambah kenyamanan customer saya turut mengapresiasi keramahan para staf boleh masuk list hotel bagi yang berencana explore kota bogor best regards,","dear santika, secara overall cukup value for money. berlokasi di pusat kota yang sangat strategis, bersebelahan dengan salah satu mall favorite dan universitas terkemuka, mudah dijangkau oleh transportasi dan akses jalan yang memadai dengan memodernisasi outlook kamar dan fasilitas akan menambah kenyamanan customer saya turut mengapresiasi keramahan para staf boleh masuk list hotel bagi yang berencana explore kota bogor best regards,",none,none,netral,positif,positif,netral,none
769,Agoda,Hotel Santika Bogor,9/28/2025,"dekat dengan mall, akses langsung sampai jam 9 malam, sehingga mudah mendapatkan makanan dan kebutuhan lainnya","dekat dengan mall, akses langsung sampai jam 9 malam, sehingga mudah mendapatkan makanan dan kebutuhan lainnya",none,none,none,none,none,none,netral
770,Agoda,Hotel Santika Bogor,9/26/2025,sangat direkomendasikan dan lokasinya sangat dekat dengan botani,sangat direkomendasikan dan lokasinya sangat dekat dengan botani,none,none,none,none,positif,none,none
771,Agoda,Hotel Santika Bogor,9/21/2025,"nyaman bawa ortu, nenek, kamar lsg mall. gampang nyari makan.","nyaman bawa ortu, nenek, kamar lsg mall. gampang nyari makan.",positif,none,none,none,positif,none,none
772,Agoda,Hotel Santika Bogor,9/19/2025,1. pembatalan kebisingan kamar tidak dilakukan dengan benar; banyak suara bising yang datang dari luar dan atas ruangan. 2. handuk sudah tua dan tipis. 3. ada kebocoran di wastafel toilet,1. pembatalan kebisingan kamar tidak dilakukan dengan benar; banyak suara bising yang datang dari luar dan atas ruangan. 2. handuk sudah tua dan tipis. 3. ada kebocoran di wastafel toilet,negatif,netral,none,none,none,netral,none
773,Agoda,Hotel Santika Bogor,9/14/2025,area parkir berada di udara terbuka. jika ingin parkir di gedung yang sangat jauh dari pintu masuk hotel. hotel tua tapi cukup bersih,area parkir berada di udara terbuka. jika ingin parkir di gedung yang sangat jauh dari pintu masuk hotel. hotel tua tapi cukup bersih,negatif,positif,none,none,negatif,netral,none
774,Agoda,Hotel Santika Bogor,9/12/2025,"mudah untuk memesan, akses ke mal, semuanya baik","mudah untuk memesan, akses ke mal, semuanya baik",none,none,none,none,positif,none,none
775,Agoda,Hotel Santika Bogor,9/8/2025,"untuk secara keseluruhan ruangan bersih, rapi, karyawan sigap membantu. tapi untuk menu sarapan menurut saya sedikit, kurang variatif, potongan buahnya besar2 sekali, kmrn makan kailan pakai wortel tapi wortelnya tebel2 dan kurang empuk, sehingga anak saya tidak bisa makan.","untuk secara keseluruhan ruangan bersih, rapi, karyawan sigap membantu. tapi untuk menu sarapan menurut saya sedikit, kurang variatif, potongan buahnya besar2 sekali, kmrn makan kailan pakai wortel tapi wortelnya tebel2 dan kurang empuk, sehingga anak saya tidak bisa makan.",none,positif,none,none,none,none,netral
778,Agoda,Hotel Santika Bogor,7/21/2025,"dari segi hotel bagus, bersih. kamar juga rapi. dapat kamar 810, switch untuk ke shower dan kran rusak. permasalahan kalau nginep pake motor, parkirannya jauh karena menyatu dengan mall. jadi jalan kaki agak jauh. pelayanan staf ramah bangetlah.","dari segi hotel bagus, bersih. kamar juga rapi. dapat kamar 810, switch untuk ke shower dan kran rusak. permasalahan kalau nginep pake motor, parkirannya jauh karena menyatu dengan mall. jadi jalan kaki agak jauh. pelayanan staf ramah bangetlah.",netral,positif,positif,none,negatif,none,none
779,Agoda,Hotel Santika Bogor,7/18/2025,"lokasi strategis mau ke tempat kuliner mau pun beli oleh2 dekat, utk kamar luas dan cukup bersih, cuma air conditioner kalau sudah pagi karena dingin ada netes air, utk sarapan kita 2 hr ada yang diubah jd menu nya variatif antara hr pertama dna kedua lumayan enak. semoga bisa ditingkatkan kebersihan di kamarnya terima kasih","lokasi strategis mau ke tempat kuliner mau pun beli oleh2 dekat, utk kamar luas dan cukup bersih, cuma air conditioner kalau sudah pagi karena dingin ada netes air, utk sarapan kita 2 hr ada yang diubah jd menu nya variatif antara hr pertama dna kedua lumayan enak. semoga bisa ditingkatkan kebersihan di kamarnya terima kasih",positif,positif,none,none,positif,none,positif
780,Agoda,Hotel Santika Bogor,7/10/2025,"kamarnya besar. toiletnya besar tapi tidak terlalu bersih, hanya ada pancuran hujan. sarapannya hampir sama selama 2 hari. lokasi bagus berada di samping mal di seberang kebun raya.","kamarnya besar. toiletnya besar tapi tidak terlalu bersih, hanya ada pancuran hujan. sarapannya hampir sama selama 2 hari. lokasi bagus berada di samping mal di seberang kebun raya.",none,positif,none,none,positif,none,none
783,Agoda,Hotel Santika Bogor,6/30/2025,"terletak di jalan utama menuju bogor, yang bisa menjadi sangat sibuk. hotel ini sederhana tetapi bersih dan stafnya ramah. hotel ini terhubung ke mal yang memiliki banyak pilihan toko.","terletak di jalan utama menuju bogor, yang bisa menjadi sangat sibuk. hotel ini sederhana tetapi bersih dan stafnya ramah. hotel ini terhubung ke mal yang memiliki banyak pilihan toko.",none,positif,none,none,positif,none,none
784,Agoda,Hotel Santika Bogor,6/29/2025,dekat dengan kebun raya bogor jadi bisa sekalian ajak anak ke kebun raya bogor dan pagi jogging di situ juga,dekat dengan kebun raya bogor jadi bisa sekalian ajak anak ke kebun raya bogor dan pagi jogging di situ juga,none,none,none,none,positif,none,none
785,Agoda,Hotel Santika Bogor,6/24/2025,"harga kurang bersahabat, dengan tipe hotel bintang 3. kelebihan hny karena diatas mall paling populer di bogor.","harga kurang bersahabat, dengan tipe hotel bintang 3. kelebihan hny karena diatas mall paling populer di bogor.",none,none,none,netral,none,none,none
786,Agoda,Hotel Santika Bogor,6/23/2025,"hotel ini terletak di sebelah mal besar di bogor. letaknya di jantung kota. fasilitas dan stafnya baik. tempat parkir tidak bagus. makanan dan sarapannya rata-rata, anda selalu bisa membelinya di mal.","hotel ini terletak di sebelah mal besar di bogor. letaknya di jantung kota. fasilitas dan stafnya baik. tempat parkir tidak bagus. makanan dan sarapannya rata-rata, anda selalu bisa membelinya di mal.",none,none,none,none,none,positif,netral
787,Agoda,Hotel Santika Bogor,6/13/2025,semuanya enak tapi rasa makanannya biasa saja.,semuanya enak tapi rasa makanannya biasa saja.,none,none,none,none,none,none,positif
789,Agoda,Hotel Santika Bogor,6/8/2025,saya sudah beberapa kali menginap di hotel ini. hotel yang sangat direkomendasikan,saya sudah beberapa kali menginap di hotel ini. hotel yang sangat direkomendasikan,none,none,none,none,none,none,none
790,Agoda,Hotel Santika Bogor,6/6/2025,"hotel nya bersih, lokasi top diatas mall.","hotel nya bersih, lokasi top diatas mall.",none,positif,none,none,netral,none,none
791,Agoda,Hotel Santika Bogor,5/21/2025,"secara keseluruhan bagus dengan harganya, tapi saat sarapan","secara keseluruhan bagus dengan harganya, tapi saat sarapan",none,none,none,none,none,none,netral
792,Agoda,Hotel Santika Bogor,5/16/2025,bisa meningkatkan keramahtamahan fo,bisa meningkatkan keramahtamahan fo,none,none,none,none,none,none,none
795,Agoda,Hotel Santika Bogor,5/1/2025,"nilai uang, dengan fasilitas bagus","nilai uang, dengan fasilitas bagus",none,none,none,positif,none,positif,none
796,Agoda,Hotel Santika Bogor,5/1/2025,salah satu hotel terbaik di bogor dengan banyak fasilitas,salah satu hotel terbaik di bogor dengan banyak fasilitas,none,none,none,none,none,netral,none
797,Agoda,Hotel Santika Bogor,4/27/2025,kali ini sedikit lebih mahal tetapi lokasi dan aksesibilitasnya sangat baik,kali ini sedikit lebih mahal tetapi lokasi dan aksesibilitasnya sangat baik,none,none,none,negatif,netral,none,none
798,Agoda,Hotel Santika Bogor,4/24/2025,"lokasinya strategis, satu lokasi dengan mall, dekat dengan kebun raya bogor. kamarnya luas, bersih. breakfastnya enak dan banyak pilihan.","lokasinya strategis, satu lokasi dengan mall, dekat dengan kebun raya bogor. kamarnya luas, bersih. breakfastnya enak dan banyak pilihan.",none,positif,none,none,positif,none,none
799,Agoda,Hotel Santika Bogor,4/23/2025,"di samping hotel ada mal, bagus dan bagus untuk berbelanja dan mencari makanan.","di samping hotel ada mal, bagus dan bagus untuk berbelanja dan mencari makanan.",none,none,none,none,none,none,netral
800,Agoda,Hotel Santika Bogor,4/22/2025,lift nya sibuk dan kecil,lift nya sibuk dan kecil,none,none,none,none,none,negatif,none
802,Agoda,Hotel Santika Bogor,4/20/2025,"lokasi nya strategis, akses kemana² mudah. suasana hotel nya cozzy, adem. kebersihan dam fasilitas hotelnya bagus. sarapan masakannya enak. ini sudah yang ke 2x saya menginap di hotel santika botanica bogor","lokasi nya strategis, akses kemana² mudah. suasana hotel nya cozzy, adem. kebersihan dam fasilitas hotelnya bagus. sarapan masakannya enak. ini sudah yang ke 2x saya menginap di hotel santika botanica bogor",none,none,none,none,positif,positif,positif
803,Agoda,Hotel Santika Bogor,4/8/2025,"terhubung ke mal. parkir sedikit berjalan kaki. mereka akan memberi anda voucher parkir, tetapi hanya jika anda ingat untuk memintanya.","terhubung ke mal. parkir sedikit berjalan kaki. mereka akan memberi anda voucher parkir, tetapi hanya jika anda ingat untuk memintanya.",none,none,none,none,positif,netral,none
805,Agoda,Hotel Santika Bogor,4/2/2025,"di dalam kamar, dinding dan furnitur sudah tua dan perlu direnovasi. air conditioner pengap dan ketinggalan jaman, serta bantal dan kasur berwarna kuning dan usang. saya memeriksa semua itu untuk mengukur standar kebersihan anda. itu menjijikkan. saya tidak akan pernah tinggal di sini lagi.","di dalam kamar, dinding dan furnitur sudah tua dan perlu direnovasi. air conditioner pengap dan ketinggalan jaman, serta bantal dan kasur berwarna kuning dan usang. saya memeriksa semua itu untuk mengukur standar kebersihan anda. itu menjijikkan. saya tidak akan pernah tinggal di sini lagi.",negatif,none,none,none,none,none,none
806,Agoda,Hotel Santika Bogor,4/1/2025,"layanan hebat, terima kasih","layanan hebat, terima kasih",none,none,positif,none,none,none,none
807,Agoda,Hotel Santika Bogor,3/28/2025,dekat dengan mal dan taman botani,dekat dengan mal dan taman botani,none,none,none,none,positif,none,none
808,Agoda,Hotel Santika Bogor,3/9/2025,"staycation bagus, lokasi sangat strategis. fasilitasnya terpelihara dengan baik. stafnya sangat ramah.","staycation bagus, lokasi sangat strategis. fasilitasnya terpelihara dengan baik. stafnya sangat ramah.",none,none,none,none,positif,none,none
810,Agoda,Hotel Santika Bogor,2/22/2025,"staf properti luar biasa selalu siap membantu lokasi nyaman, memiliki koneksi dengan mal botani. namun kebersihannya bisa ditingkatkan, sarapannya juga tidak banyak variasi makanannya","staf properti luar biasa selalu siap membantu lokasi nyaman, memiliki koneksi dengan mal botani. namun kebersihannya bisa ditingkatkan, sarapannya juga tidak banyak variasi makanannya",none,none,positif,none,netral,netral,positif
811,Agoda,Hotel Santika Bogor,2/20/2025,hotel yang bagus dan strategis di bogor,hotel yang bagus dan strategis di bogor,none,none,none,none,positif,none,none
812,Agoda,Hotel Santika Bogor,2/1/2025,"dengan lokasi yang berada di area botani square, hotel ini cukup strategis karena ada akses langsung ke mall dan juga dekat dengan pintu tol. sayangnya menginap di sini cukup terganggu dengan telepon dari staf yang menawarkan makanan dan menanyakan laundry, belum lagi satu jam sebelum check out ditelepon oleh 2 staf berbeda untuk konfirmasi check out. sebaiknya ditulis saja jika ada kebutuhan untuk laundry hubungi house keeping, menu makanan ditaruh di kamar, tidak perlu ditelepon, karena sangat mengganggu lagi2 harus angkat telepon.","dengan lokasi yang berada di area botani square, hotel ini cukup strategis karena ada akses langsung ke mall dan juga dekat dengan pintu tol. sayangnya menginap di sini cukup terganggu dengan telepon dari staf yang menawarkan makanan dan menanyakan laundry, belum lagi satu jam sebelum check out ditelepon oleh 2 staf berbeda untuk konfirmasi check out. sebaiknya ditulis saja jika ada kebutuhan untuk laundry hubungi house keeping, menu makanan ditaruh di kamar, tidak perlu ditelepon, karena sangat mengganggu lagi2 harus angkat telepon.",none,none,netral,none,positif,none,netral
