review_id,platform,hotel_name,text_review,text_review_original,date
3299,Agoda,Hotel Santika Tasikmalaya,"karena tempat hotel yang strategis, kita bisa melancong ke semua tempat. mulai dari makanan, mall, cafe, dll. mesjid agung, jalan hz, pokonya joss","Karena tempat hotel yg strategis,kita bisa melancong ke semua tempat. Mulai dr makanan,mall,cafe,dll. Mesjid agung,jalan HZ, pokonya joss",2026-05-02
3300,Agoda,Hotel Santika Tasikmalaya,"santika hotel selalu menjadi favorit keluarga kami. kamar, kolam renang, makanan, dan staf adalah yang terbaik","Santika Hotel always be our family favorite. The room, pool, food and staff are best",2025-04-10
3301,Agoda,Hotel Santika Tasikmalaya,tasik malaya tumben panas banget ngadem nyaman di santika hotel tasik malaya,Tasik Malaya tumben panas bngt ngadem nyaman di Santika hotel Tasik Malaya,2026-03-28
3302,Agoda,Hotel Santika Tasikmalaya,ini hotel langganan saya ketika ketasik ampir 1 bulan sekali nginep disini karna harus nengok anak yang pesantren di tasikk. makanna baik kolam renang ok. tempat gym bagus. deket dengan pusat kota. pokonya kozy banget buat kami sekeluarga,Ini hotel langganan saya ketika ketasik ampir 1 bulan sekali nginep disini karna harus nengok anak yg pesantren di tasikk....makanna ok kolam renang ok...tempat gym bagus...Deket dg pusat kota...pokonya kozy bgt buat kami sekeluarga,2025-10-16
3303,Agoda,Hotel Santika Tasikmalaya,"kamarnya as always nyaman dan bersih, kamar mandi juga bersih, pelayanan semua memuaskan dan juga makanannya bervariasi dan enak2","Kamarnya as always nyaman dan bersih, kamar mandi juga bersih, pelayanan semua memuaskan dan juga makanannya bervariasi dan enak2",2025-11-12
3304,Agoda,Hotel Santika Tasikmalaya,breakfast nya sgt enak kamar bersih mewah lokasi strategis kolam renang luas,Breakfast nya sgt enak kamar bersih mewah lokasi strategis kolam renang luas,2025-10-13
3305,Agoda,Hotel Santika Tasikmalaya,saya beserta iistri kalau ke tasik ya pasti ngineo nya di santika hotel karena dari sejak pertama nginep sampai dengan sekarang tidak pernah di kecewakan baik dari layanan nya fasilitas nya sampai dengan sarapan pagi nya dan satu hal lokasi nya yang sangat strategis dengan jalan kaki sudah bisa menjangkau yang kita inginkan makanya kalau ke tasik saya tidak pernah tidur di hotel yang lain.,Saya beserta iistri kalau ke Tasik ya pasti ngineo nya di Santika Hotel karena dari sejak pertama nginep sampai dengan sekarang tidak pernah di kecewakan baik dari layanan nya fasilitas nya sampai dengan sarapan pagi nya dan satu hal lokasi nya yang sangat strategis dgn jalan kaki sudah bisa menjangkau yg kita inginkan Makanya kalau ke Tasik saya tidak pernah tidur di Hotel yang lain.,2025-10-04
3306,Agoda,Hotel Santika Tasikmalaya,"hotel terbaik di tasikmalaya dengan sarapan yang enak, kamar yang nyaman, dan lokasi yang strategis di pusat kota. tempat parkir mobil banyak dan banyak tempat kuliner di sekitar hotel.","Hotel terbaik di Tasikmalaya dengan sarapan yg enak, kamar yang nyaman, dan lokasi yang strategis di pusat kota. Tempat parkir mobil banyak dan banyak tempat kuliner di sekitar hotel.",2025-03-17
3307,Agoda,Hotel Santika Tasikmalaya,"salah satu hotel yang nyaman, luas, di pusat kota dan kolam renang yang cukup besar","Salah satu hotel yang nyaman, luas, di pusat kota dan kolam renang yang cukup besar",2025-06-03
3308,Agoda,Hotel Santika Tasikmalaya,"kamarnya luas dengan pemandangan kota. sarapannya luar biasa, enak dan bervariasi. nilai uang yang bagus","Room was spacious with city view. Breakfast was fabulous, tasty and varied. Good value of money",2024-06-18
3309,Agoda,Hotel Santika Tasikmalaya,"menginap di santika saya mendapatkan pengalaman yang bagi, pelayanannya ramah, kamarnya lengkap kecuali kulkas mini belum ada atau mungkin kamar yang saya pesan, sarapan diiringi dengan kacapi dan tembang sunda adalah spesial, overall bagus 9/10","Menginap di Santika Saya mendapatkan pengalaman yang Bagi, pelayanannya ramah, kamarnya Lengkap kecuali kulkas mini belum ada atau mungkin kamar yg saya pesan, sarapan diiringi dengan kacapi dan tembang Sunda adalah spesial, Overall Good 9/10",2025-04-14
3310,Agoda,Hotel Santika Tasikmalaya,"saya baru-baru ini menginap di hotel santika tasikmalaya bersama keluarga saya, dan itu adalah pengalaman yang benar-benar menyenangkan. dari saat kami tiba, keramahtamahan staf terlihat jelas. mereka menyambut kami dengan hangat dan memastikan bahwa semua kebutuhan kami dipenuhi dengan senyuman. ruangannya luas, bersih, dan terawat, sehingga sangat nyaman untuk sekeluarga. tempat tidurnya nyaman, dan fasilitas yang disediakan lebih dari cukup untuk masa menginap kami. kami sangat menghargai sentuhan penuh perhatian, seperti air kemasan gratis dan pilihan teh dan kopi di kamar. salah satu hal menarik dari kunjungan kami adalah sarapan prasmanan. variasi hidangan yang tersedia, mulai dari masakan tradisional sunda hingga pilihan masakan barat yang lebih familiar, sungguh mengesankan. semuanya baru disiapkan dan lezat. anak-anak saya sangat menyukai pilihan kue-kue dan jus segar! lokasi hotel sangat strategis, tepat di jantung kota tasikmalaya, sehingga nyaman untuk menjelajahi kota. kami juga menikmati fasilitas hotel, terutama kolam renangnya yang bersih dan terawat - cocok untuk bersantai bersama keluarga di sore hari. secara keseluruhan, hotel santika tasikmalaya adalah pilihan yang fantastis untuk keluarga. kami pergi dengan kenangan indah dan pasti akan kembali pada kunjungan berikutnya ke tasikmalaya. sangat direkomendasikan!","I recently stayed at Hotel Santika Tasikmalaya with my family, and it was an absolutely delightful experience. From the moment we arrived, the hospitality of the staff was evident. They greeted us warmly and ensured that all our needs were met with a smile. The room was spacious, clean, and well-maintained, making it very comfortable for a family. The beds were cozy, and the amenities provided were more than adequate for our stay. We especially appreciated the thoughtful touches, like complimentary bottled water and a selection of teas and coffees in the room. One of the highlights of our stay was the breakfast buffet. The variety of dishes available, from traditional Sundanese cuisine to more familiar Western options, was truly impressive. Everything was freshly prepared and delicious. My kids particularly loved the selection of pastries and fresh juices! The hotel’s location is excellent, right in the heart of Tasikmalaya, making it convenient for exploring the city. We also enjoyed the hotel’s facilities, especially the swimming pool, which was clean and well-maintained—perfect for a relaxing family afternoon. Overall, Hotel Santika Tasikmalaya is a fantastic choice for families. We left with happy memories and would definitely return on our next visit to Tasikmalaya. Highly recommended!",2025-01-02
3311,Agoda,Hotel Santika Tasikmalaya,"pengalaman saya di hotel sangat menyenangkan. fasilitasnya lengkap, kamarnya bersih dan nyaman, dan stafnya memberikan pelayanan yang prima. suasananya santai dan lokasinya nyaman. saya sangat menghargai keramahtamahannya dan akan merekomendasikan hotel ini kepada siapa pun yang mencari tempat menginap yang nyaman.","My experience at the hotel was very pleasant. The facilities were complete, the room was clean and comfortable, and the staff provided excellent service. The atmosphere was relaxing and the location was convenient. I truly appreciated the hospitality and would recommend this hotel to anyone looking for a comfortable place to stay.",2026-03-07
3312,Agoda,Hotel Santika Tasikmalaya,pertsma masuk d ssmbut security yang ramah dan menawarkn bantuan. pas d resepsionis d layanan dengn baik. masuk kamar nyaman dan bersih,pertsma masuk d ssmbut security yg ramah dan menawarkn bantuan. pas d resepsionis d layanan dengn baik.masuk kmr nyaman dan bersih,2025-11-14
3313,Agoda,Hotel Santika Tasikmalaya,"saya yakin sih nanti kalau toll selatan sudah jadi, tasikmalaya jadi kota gokil yang ramai, hotel berkelas seperti santika sudah ada, fasilitas sudah standar seperti kota lain, makanan enak, pelayanan prima, parkiran aman, apalagi cob akurang nya? bagus lah santika tasikmalaya","saya yakin sih nanti klo toll selatan sudah jadi, tasikmalaya jadi kota gokil yang ramai, hotel berkelas seperti santika sudah ada, fasilitas udah standar seperti kota lain, makanan enak, pelayanan prima, parkiran aman, apalagi cob akurang nya???? keren lah santika tasikmalaya",2025-10-21
3314,Agoda,Hotel Santika Tasikmalaya,"hotel nyama bersih, staf nya ramah"" terutama security yang di bawah ramah banget ngasih tau tempat"" makan saat malem hari,","Hotel nyama bersih , staff nya ramah"" terutama security yg di bawah ramah banget ngasih tau tempat"" makan saat malem hari,",2025-04-21
3315,Agoda,Hotel Santika Tasikmalaya,pelayanan dan fasilitas yang baik. keluarga merasa nyaman. salah satu hotel terbaik di tasikmalaya,Pelayanan dan fasilitas yg baik...keluarga merasa nyaman...salah satu hotel terbaik di tasikmalaya,2024-05-28
3316,Agoda,Hotel Santika Tasikmalaya,"memesan kamar superior terhubung yang terletak di lantai 2. saya diberitahu bahwa kamarnya belum direnovasi tetapi kondisinya masih bagus. lokasi sempurna dengan banyak restoran, penjual makanan, dan binatu di sekitarnya. makanan enak dengan hidangan lokal tersedia, kolam renang bagus dengan floaties disediakan. staf yang sangat ramah dan berintegritas tinggi. saya meninggalkan amplop penuh uang setelah checkout dan saya menyadarinya setelah meninggalkan hotel. tapi mereka menyimpannya dan mengembalikannya untuk saya","Booked connecting superior room located at 2nd floor. I was informed that the rooms is not renovated yet but the conditions was still good. Perfect location with lots of restaurants, food vendors, and laundry around. Great food with local delicacies available, nice pool with floaties provided. Remarkably friendly and high-integrity staff. I left an envelope full of money after checkout and I realized after leaving the hotel. But they keep it and return it for me 🧡",2025-07-05
3317,Agoda,Hotel Santika Tasikmalaya,"menginap selama dua malam, staf ramah dan membantu. lokasi hotel mudah dan strategis. kamarnya bagus tapi pengendalian hama perlu ditingkatkan karena beberapa semut berkeliaran di sekitar kamar mandi. sarapan terbaik dengan cita rasa indonesia. variasi menunya baik.","Stay for two night, staff were friendly and helpful. Hotel location is easy an on strategic location. Room is nice but pest control need to improve some ants were roaming around the bath room. Breakfast was best with indonesian taste. Menu variety was Ok.",2024-08-12
3318,Agoda,Hotel Santika Tasikmalaya,"karena mau check out lebih awal, saya pesan sarapan take away jam 5 pagi. ternyata sudah siap sebelum jam 5 dan menunya bervariasi, enak2, ada buah dan orange juice juga. cukup banyak dibanding take away biasanya. so happy. thanks hs pertahankan pelayanannya.","Krn mau check out lebih awal, saya pesan sarapan take away jam 5 pagi..ternyata sudah siap sebelum jam 5 dan menunya bervariasi, enak2, ada buah dan orange juice juga...cukup banyak dibanding take away biasanya...so happy..thanks HS Pertahankan pelayanannya.",2024-09-16
3319,Agoda,Hotel Santika Tasikmalaya,"kemarin waktu libur sekolah menginap d hotel santika semalam, tempatnya strategis kalau mau nyari mknn bnyk d depan hotel, dari segi kbersihan oke. stafnya ramah semua, semuanya baik sich. sukses ya buat hotel santika.","Kemarin waktu libur sekolah menginap d hotel Santika semalam,tempatnya strategis klo mau nyari mknn bnyk d depan hotel,dari segi kbersihan oke.stafnya ramah semua,semuanya oke sich.sukses ya buat hotel santika.",2025-07-26
3320,Agoda,Hotel Santika Tasikmalaya,"staf sepenuhnya tersenyum, selalu menyapa, sopan santun dan tanggapan yang sangat membantu dan cepat. harga dan layanan di luar ekspektasi. tolong pertahankan. akan menginap lagi lain kali.","Staffs fully smile, greeting always, good manner and very helpful and prompt responses. Price and services beyond expectation. Please keep it up. Will stay again next time.",2024-08-31
3321,Agoda,Hotel Santika Tasikmalaya,"sangat berterima kasih mengapresiasi para staf di santika tasikmalaya yang sangat responsif juga solutif. sjk sampai lakukan proses check in, sampai check out semuanya patut mndpt 10. sangat profesional. amenities lengkap disemua ruangan. , , di kamar mandi lengkap, ada hair dryer-shower cab- air mineral (kompetitor di dktnya tidak ada), sleepers ada 2 psg (kompetitor di dktnya hanya tersedia 1 psg harus diminta ke pihak hotel). untuk varian menu breakfast sangat beragam, byk, juga rasanya sangat lezat. dan yang paling membuat kami berkesan, saat kami (dlm hal ini paksu) menanyakan kpd cheff yang betugas di thl. 7juni'24 nasi tutug oncom yang menjd khas kota tasik kbtulan saat kami stay menu tsb sdg tidak ada, tak lama sang cheff membuatkan semagic com rasanya sangat lezat. sikap profesional lain juga sangat simpatik kami rasakan saat merasakan air conditioner diruangan kurang dingin, lgsg ditindak lanjuti dengan tak lama air conditioner menjadi dingin sehingga kami nyaman untuk menikmati sarapan. bahkan sang manager, mr. yudi staf ms elly menghampiri kami, manawari kami kopi dengan varian espresso, cappuccino dll (kbtulan di resto tempat kami breakfast hanya tersedia 1 mcm kopi seduh, ini juga sangat enak saya sngt menyukai kopi tsb). suami menerima tawaran dengan kopi cappuccino. bhkn saat saya menanyakan kpd ms elly apakah bisa untuk membawa beberapa kue yang masih ada di piring saya ke kamar, respon ms elly sangat simpatik dengan menyiapkan thinwall beserta paper bag untuk saya bawa. omg. sangat amazing atas semua keramahan yang sangat berkesan (hal mana tidak saya temukan saat stay disebuah hotel 5 dengan brand yang sangat ternama di bali ). semua staf santika tasikmalaya sangat profesional dalam treatment jya trhdp tamu. satpam semua juga sangat ramah santun sekali. fix, bila kami berkunjung ke kota tasikmalaya lagi, santika masuk list utama untuk kami stay lagi disana. terima kasih mendalam dari kami kpd santika tasikmalaya beserta semua staf yang telah memberikan pelayanan terbaiknya saat kami stay disana pd 6-7 juni'24. hug","Sangat berterima kasih & mengapresiasi para staf di Santika Tasikmalaya yg sangat responsif jg solutif. Sjk sampai & lakukan proses check in, sampai check out semuanya patut mndpt 10 ⭐😍. Sangat profesional. Amenities lengkap disemua ruangan.,,di kmr mandi lengkap, ada hair dryer-shower cab- air mineral (kompetitor di dktnya tdk ada), sleepers ada 2 psg (kompetitor di dktnya hanya tersedia 1 psg & hrs diminta ke pihak hotel). Utk varian menu breakfast sangat beragam, byk, jg rasanya sangat lezat. Dan yg paling membuat kami berkesan, saat kami (dlm hal ini paksu) menanyakan kpd cheff yg betugas di thl. 7juni'24 nasi tutug oncom yg menjd khas kota Tasik & kbtulan saat kami stay menu tsb sdg tdk ada, tak lama sang cheff membuatkan semagic com & rasanya sangat lezat. Sikap profesional lain & jg sangat simpatik kami rasakan saat merasakan ac diruangan kurang dingin,lgsg ditindak lanjuti dg tak lama ac menjadi dingin sehingga kami nyaman utk menikmati sarapan. Bahkan sang manager, mr. Yudi & staff ms Elly menghampiri kami, manawari kami kopi dg varian espresso, cappuccino dll (kbtulan di resto tmpt kami breakfast hanya tersedia 1 mcm kopi seduh, ini jg sangat enak & sy sngt menyukai kopi tsb). Suami menerima tawaran dg kopi cappuccino. Bhkn saat sy menanyakan kpd ms Elly apakah bs utk membawa bbrp kue yg masih ada di piring sy ke kmr, respon ms Elly sangat simpatik dg menyiapkan thinwall beserta paper bag utk sy bawa. OMG. Sangat amazing atas semua keramahan yg sangat berkesan (hal mana tdk saya temukan saat stay disebuah hotel 5 ⭐ dg brand yg sangat ternama di Bali 😮‍💨). Semua staf Santika Tasikmalaya sangat profesional dlm treatment jya trhdp tamu. Satpam semua jg sangat ramah & santun sekali. Fix, bila kami berkunjung ke kota Tasikmalaya lagi, Santika masuk list utama utk kami stay lagi disana. Terima kasih mendalam dr kami kpd Santika Tasikmalaya beserta semua staff yg telah memberikan pelayanan terbaiknya saat kami stay disana pd 6-7 juni'24. Hug 💖",2024-06-15
